profile_encoder,scope,split_id,component,explained_variance_ratio,cumulative_explained_variance_ratio
fpca256_7,outer_fold,44,5,0.005043241964723403,0.949003090336233
fpca256_7,outer_fold,44,6,0.0016746072921968453,0.9506776976284298
fpca256_7,outer_fold,44,7,0.0012500394135650462,0.9519277370419948
fpca256_7,outer_fold,45,1,0.5964017166521679,0.5964017166521679
fpca256_7,outer_fold,45,2,0.28697159219871615,0.883373308850884
fpca256_7,outer_fold,45,3,0.03995264314753086,0.9233259519984149
fpca256_7,outer_fold,45,4,0.020301685842759546,0.9436276378411745
fpca256_7,outer_fold,45,5,0.005077959857558345,0.9487055976987329
fpca256_7,outer_fold,45,6,0.001827040847213634,0.9505326385459465
fpca256_7,outer_fold,45,7,0.0012604790368915364,0.951793117582838
fpca256_7,outer_fold,46,1,0.590682642504883,0.590682642504883
fpca256_7,outer_fold,46,2,0.29895662466555034,0.8896392671704334
fpca256_7,outer_fold,46,3,0.03908107970177461,0.9287203468722081
fpca256_7,outer_fold,46,4,0.01711046615431881,0.9458308130265268
fpca256_7,outer_fold,46,5,0.004738694868716664,0.9505695078952435
fpca256_7,outer_fold,46,6,0.0015824435630580511,0.9521519514583016
fpca256_7,outer_fold,46,7,0.0011880516728919478,0.9533400031311935
fpca256_7,outer_fold,47,1,0.5720547309156702,0.5720547309156702
fpca256_7,outer_fold,47,2,0.2983924021596575,0.8704471330753276
fpca256_7,outer_fold,47,3,0.04188565714759688,0.9123327902229245
fpca256_7,outer_fold,47,4,0.02377160238494063,0.936104392607865
fpca256_7,outer_fold,47,5,0.005136758997249848,0.9412411516051149
fpca256_7,outer_fold,47,6,0.00197013455737658,0.9432112861624915
fpca256_7,outer_fold,47,7,0.0013303590729515928,0.9445416452354432
fpca256_7,outer_fold,48,1,0.5895579484814287,0.5895579484814287
fpca256_7,outer_fold,48,2,0.2919975351721327,0.8815554836535615
fpca256_7,outer_fold,48,3,0.040517186131308884,0.9220726697848703
fpca256_7,outer_fold,48,4,0.020409851496910783,0.9424825212817811
fpca256_7,outer_fold,48,5,0.005390829260165967,0.9478733505419471
fpca256_7,outer_fold,48,6,0.0019927207855687233,0.9498660713275158
fpca256_7,outer_fold,48,7,0.0012244542006714714,0.9510905255281873
fpca256_7,outer_fold,49,1,0.6010700245468755,0.6010700245468755
fpca256_7,outer_fold,49,2,0.28482434279207697,0.8858943673389525
fpca256_7,outer_fold,49,3,0.03921306323432656,0.9251074305732792
