profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,mean_profile,component_5,component_6,component_7
fpca256_4,15.412111126119271,-0.02179215322745974,0.10390711016276219,-0.05908399140355308,-0.08152743023787537,2.416378621084806,,,
fpca256_4,15.49414238682948,-0.01888285749751872,0.10128168504992349,-0.04432483061087673,-0.08012908550907774,2.382398586108888,,,
fpca256_4,15.57617364753969,-0.013393830190008066,0.09845029571573079,-0.040196936781742035,-0.08136389445180332,2.34361784356216,,,
fpca256_4,15.6582049082499,-0.008585227279554401,0.09440267110422927,-0.04230175517074269,-0.07714908175774615,2.3088230567950316,,,
fpca256_4,15.74023616896011,-0.004706808231168015,0.09255378297019944,-0.040635327568649654,-0.07369677711912256,2.269659554451704,,,
fpca256_4,15.822267429670319,-0.002409241922498198,0.09004701402637462,-0.04078494554934476,-0.07995949163478282,2.2228989133954578,,,
fpca256_4,15.904298690380529,0.0016322223671346736,0.08963779918916648,-0.03740691586818564,-0.07137537622385057,2.197557389363351,,,
fpca256_4,15.986329951090738,0.00549857075138743,0.08451096689051724,-0.03801865258552249,-0.06589187051746213,2.16049319035352,,,
fpca256_4,16.068361211800948,0.009752091126498386,0.08141266608690007,-0.03494451165462202,-0.060564989990541745,2.128277472605624,,,
fpca256_4,16.150392472511157,0.016189353684029215,0.08297197868642563,-0.029220560053780188,-0.05875891003286741,2.103341752779426,,,
fpca256_4,16.232423733221367,0.016945135506208815,0.08298995252666343,-0.031901292250835905,-0.05867232524292468,2.0729352009516475,,,
fpca256_4,16.314454993931577,0.020140986591032185,0.0782712509062194,-0.02773276943264788,-0.056221418937478895,2.0455296399328486,,,
fpca256_4,16.396486254641786,0.023935118582227823,0.07667146689442057,-0.02373239423339662,-0.04367854717763573,2.0199198077708207,,,
fpca256_4,16.478517515351996,0.026715384998660257,0.07576878792138544,-0.018919075038647735,-0.034576743816863036,2.0026073235583506,,,
fpca256_4,16.560548776062205,0.02834250975930447,0.07264840870090666,-0.021078311130408273,-0.036851166334484944,1.9763407684336187,,,
fpca256_4,16.642580036772415,0.03560981506541239,0.07266903207908108,-0.00950928838961755,-0.038930397806798765,1.9580173768940592,,,
fpca256_4,16.724611297482625,0.037048895752511184,0.0716872149327045,-0.01365620721534386,-0.02667261895346068,1.929898596830317,,,
fpca256_4,16.806642558192834,0.03859392314417495,0.06755956627780271,-0.019065542147394986,-0.02896045810381502,1.9123865432241363,,,
fpca256_4,16.888673818903044,0.04402325163558601,0.06842344004340244,-0.00795137996677743,-0.027242363427947995,1.8989092125713607,,,
fpca256_4,16.970705079613253,0.04640670098470238,0.07126354873426055,-0.003270653129531751,-0.03367603357556862,1.8820662628137768,,,
fpca256_4,17.052736340323463,0.04831160722863967,0.06869645447685484,-0.009771862648185945,-0.03055500841401744,1.8616477913921556,,,
fpca256_4,17.134767601033673,0.05126942523772938,0.06787323324695875,-0.006267358135410751,-0.025265431499331907,1.8429241669961032,,,
fpca256_4,17.216798861743882,0.05381660965565397,0.06428715971667122,-0.004285334859593555,-0.02322016053322057,1.8354932337399021,,,
fpca256_4,17.298830122454092,0.05557244981353823,0.06410550012270727,-0.0006217544988348392,-0.01849845708612165,1.8158626100563364,,,
fpca256_4,17.3808613831643,0.05945419456241036,0.06494947608779673,-0.0012548945665579391,-0.007716276702508544,1.8052475240166803,,,
fpca256_4,17.46289264387451,0.06107890325433551,0.06220311310120254,-0.0011881997259715576,-0.011151395871604408,1.7849629389253556,,,
fpca256_4,17.54492390458472,0.06248525227699381,0.06027204065626461,-0.0005224269850532318,-0.0009013462783715741,1.7737139041503738,,,
fpca256_4,17.62695516529493,0.06504364120560842,0.06054918947415666,0.001951212549106668,-0.004806388129763924,1.7661749800804785,,,
fpca256_4,17.70898642600514,0.06630963468931558,0.059372366905430296,-0.00723888593345498,-0.0003425980293858516,1.7521891799973957,,,
fpca256_4,17.79101768671535,0.06952271045082165,0.05974419306648418,0.0030688756127443756,-0.002244838693010234,1.7498369228512394,,,
fpca256_4,17.87304894742556,0.07356870400364333,0.06049093935587485,0.0006651333639754135,0.0055494421806281434,1.7360909129352387,,,
fpca256_4,17.95508020813577,0.07349815789701561,0.059217009054598306,0.0031556895123152065,0.001682576915857523,1.7254084462668633,,,
fpca256_4,18.03711146884598,0.07583931894940536,0.058478579573376877,0.0033007690181842413,-0.0046236403796944365,1.7237982723463146,,,
fpca256_4,18.119142729556188,0.07669135618520584,0.05828535431857357,-0.0026444927397451974,0.008228700670717657,1.7149062059948958,,,
fpca256_4,18.201173990266398,0.07850262464335964,0.05909497467845783,0.008559549347052841,0.006326215995503977,1.7103602389437795,,,
fpca256_4,18.283205250976607,0.08260537378938784,0.05994863120355975,0.010286224509878447,0.00818743786066816,1.7068601160687307,,,
fpca256_4,18.365236511686817,0.08433160425351621,0.05797593674693908,0.006996145287062294,0.011954788258695653,1.6998727404862652,,,
fpca256_4,18.447267772397026,0.083447209190447,0.057013640713447965,0.004739140776891767,0.013816159355512937,1.688287375761787,,,
