label,role,q_nm_inv,median_profile_sd,mean_profile_sd,cases
BENIGN,target,11.975001302361486,0.10928908476324728,0.13753065063295916,62
BENIGN,target,12.185001329779622,0.12529672280165532,0.14950469211492537,62
BENIGN,target,12.39500135719776,0.13448529039485635,0.16806197625391867,62
BENIGN,target,12.605001384615896,0.13390475007801572,0.17718127718694598,62
BENIGN,target,12.815001412034032,0.14404105311190196,0.18825633870548683,62
BENIGN,target,13.025001439452168,0.1500590656572591,0.20857856883342143,62
BENIGN,target,13.235001466870306,0.17084953268602668,0.2181807450086147,62
BENIGN,target,13.445001494288443,0.16010675078746972,0.216196529515444,62
BENIGN,target,13.655001521706579,0.16096999945776574,0.2257149393472439,62
BENIGN,target,13.865001549124715,0.16351038054344214,0.22372038477801,62
BENIGN,target,14.075001576542851,0.14083987065391085,0.21809805649198666,62
BENIGN,target,14.285001603960989,0.1524982547493676,0.21079740577200262,62
BENIGN,target,14.495001631379125,0.16913793293907714,0.2044533216000762,62
BENIGN,target,14.705001658797261,0.13930113674291783,0.19418053249231812,62
BENIGN,target,14.915001686215398,0.12782013603442244,0.17294969081829423,62
BENIGN,target,15.125001713633536,0.1173282603290633,0.16516891437412728,62
BENIGN,target,15.335001741051672,0.1221324866821166,0.1481608369803133,62
BENIGN,target,15.545001768469808,0.10513309684921518,0.13172249044642917,62
BENIGN,target,15.755001795887944,0.10188592322402515,0.1319542840517233,62
BENIGN,target,15.96500182330608,0.08685351040417313,0.1074812437523832,62
BENIGN,target,16.175001850724218,0.08185027422995231,0.09503294617530311,62
BENIGN,target,16.385001878142354,0.08660951924910855,0.08879540698226551,62
BENIGN,target,16.59500190556049,0.0710374816426993,0.08797011395857716,62
BENIGN,target,16.805001932978627,0.07019615012909856,0.0804562014045143,62
BENIGN,target,17.015001960396766,0.06617558582911998,0.08735347644730958,62
BENIGN,target,17.2250019878149,0.06866082726193376,0.08446233154111035,62
BENIGN,target,17.43500201523304,0.07507290798114089,0.09137932551120734,62
BENIGN,target,17.64500204265117,0.0825001477735045,0.09998782581457638,62
BENIGN,target,17.85500207006931,0.0783074604041646,0.09621248508993809,62
BENIGN,target,18.065002097487447,0.07688613516605432,0.09815833786251717,62
BENIGN,target,18.275002124905583,0.08985788834446445,0.10523318853211809,62
BENIGN,target,18.485002152323723,0.09429211937896023,0.11245853325538506,62
BENIGN,target,18.695002179741856,0.08593148227692637,0.11162482879461073,62
BENIGN,target,18.905002207159995,0.09207616490117271,0.11931895211137106,62
BENIGN,target,19.115002234578128,0.0796429849830344,0.11864531545308048,62
BENIGN,target,19.325002261996268,0.08370539238964714,0.11403792032062256,62
BENIGN,target,19.5350022894144,0.08839070259268536,0.122496332832545,62
BENIGN,target,19.74500231683254,0.10390710857447967,0.12952503703055657,62
BENIGN,target,19.955002344250673,0.0986115854831281,0.12968321122681126,62
BENIGN,target,20.165002371668812,0.09214326599248965,0.12999513825180176,62
BENIGN,target,20.375002399086952,0.09173367269313155,0.12751888241754009,62
BENIGN,target,20.585002426505085,0.10516680807095452,0.1352546954023303,62
BENIGN,target,20.795002453923225,0.10037660071780288,0.13988159898354918,62
BENIGN,target,21.005002481341357,0.09229306692361802,0.1331847749061889,62
BENIGN,target,21.215002508759497,0.10158593043020672,0.13288722579514503,62
BENIGN,target,21.42500253617763,0.10239682294676172,0.13617767910028125,62
BENIGN,target,21.63500256359577,0.09664129580711578,0.12828892084538532,62
BENIGN,target,21.845002591013902,0.09966434651371386,0.13035700587576055,62
BENIGN,target,22.05500261843204,0.08073755413559142,0.1241558223052042,62
BENIGN,target,22.265002645850174,0.08927322520449002,0.12319847222273501,62
BENIGN,target,22.475002673268314,0.07571282751952185,0.1145064505382422,62
BENIGN,target,22.685002700686454,0.08926479013111202,0.12362702966464717,62
BENIGN,target,22.89500272810459,0.0936193788205544,0.1228487078403141,62
CANCER,contralateral,2.105000013709068,0.07226624376857697,0.07953930818760777,53
CANCER,contralateral,2.3150000411272047,0.07782528614043983,0.08004654533000821,53
CANCER,contralateral,2.5250000685453413,0.07963005068505129,0.08282456174721001,53
CANCER,contralateral,2.7350000959634775,0.0800782355728015,0.08381381978892663,53
CANCER,contralateral,2.9450001233816145,0.08671915546839383,0.08355378886068578,53
CANCER,contralateral,3.1550001507997507,0.09647439308630817,0.08913849178182388,53
CANCER,contralateral,3.3650001782178873,0.06474753003532421,0.0682136939503963,53
CANCER,contralateral,3.575000205636024,0.06397143283316094,0.06973327667736069,53
CANCER,contralateral,3.7850002330541606,0.0551293814650692,0.061076470969198084,53
