profile_encoder,splits,repeat_averaged_cross_fitted_target_cases,roc_auc_fold_mean,roc_auc_fold_std,roc_auc_repeat_averaged_cross_fitted,roc_auc_train_all,sensitivity_fold_mean,sensitivity_fold_std,sensitivity_repeat_averaged_cross_fitted,sensitivity_train_all,specificity_fold_mean,specificity_fold_std,specificity_repeat_averaged_cross_fitted,specificity_train_all,balanced_accuracy_fold_mean,balanced_accuracy_fold_std,balanced_accuracy_repeat_averaged_cross_fitted,balanced_accuracy_train_all,ppv_fold_mean,ppv_fold_std,ppv_repeat_averaged_cross_fitted,ppv_train_all,npv_fold_mean,npv_fold_std,npv_repeat_averaged_cross_fitted,npv_train_all,brier_score_fold_mean,brier_score_fold_std,brier_score_repeat_averaged_cross_fitted,brier_score_train_all,log_loss_fold_mean,log_loss_fold_std,log_loss_repeat_averaged_cross_fitted,log_loss_train_all,threshold_train_all
raw256,100,171,0.6266913501707689,0.08552999484644874,0.6395932014488716,0.9779882975759264,0.5900357142857142,0.13368076373980847,0.5945945945945946,0.972972972972973,0.6027137165940505,0.12244751486317325,0.6288659793814433,0.8247422680412371,0.5963747154398823,0.0715617606769163,0.611730286988019,0.898857620507105,0.5365365414920402,0.07997149686893879,0.55,0.8089887640449438,0.6619567299244781,0.08485588048972423,0.6703296703296703,0.975609756097561,0.27890123117313587,0.043419375280995154,0.25858262049316516,0.06687594348375168,0.8460799348850877,0.13798570110007563,0.7614307004277391,0.23345285770440297,0.3691308619193054
fpca256_10,100,171,0.6600188570314056,0.0808995240374155,0.6584006687099471,0.7606575647812761,0.8726071428571427,0.09432412956172527,0.8783783783783784,0.9594594594594594,0.2832674071639612,0.12134824436818197,0.26804123711340205,0.3402061855670103,0.577937275010552,0.06888422068000481,0.5732098077458903,0.6498328225132348,0.48430165995184976,0.05039634651516395,0.47794117647058826,0.5259259259259259,0.7484793539793538,0.17005006093185868,0.7428571428571429,0.9166666666666666,0.23627179239588333,0.029731379286860746,0.23301668430197503,0.2005577075583929,0.6691427806902301,0.0724029075722115,0.659868812863157,0.5853924953761545,0.3236129043911365
fpca256_15,100,171,0.6470038938525736,0.08067226713180965,0.6507383672332125,0.769016439119532,0.867172619047619,0.10175965236134824,0.8783783783783784,0.9594594594594594,0.2729592945978058,0.11528924086004612,0.24742268041237114,0.31958762886597936,0.5700659568227124,0.061111095334122546,0.5629005293953748,0.6395235441627194,0.4784501849574845,0.045819081717797805,0.47101449275362317,0.5182481751824818,0.7520604673104672,0.16102656057933779,0.7272727272727273,0.9117647058823529,0.24133374020015308,0.030642198236972788,0.23729406509630852,0.19857602474035305,0.682079226668276,0.0761088670448769,0.6703992793569375,0.5811558767649141,0.3173914210295278
fpca256_20,100,171,0.6444381244081088,0.08654792725193973,0.6466982446363889,0.7819726943438283,0.8608869047619048,0.09341973902433906,0.8783783783783784,0.9594594594594594,0.277097116871851,0.12214228572822707,0.24742268041237114,0.35051546391752575,0.5689920108168779,0.06920118776392324,0.5629005293953748,0.6549874616884925,0.4788630040412667,0.049893757725250794,0.47101449275362317,0.5298507462686567,0.7294437784437785,0.17207870862887525,0.7272727272727273,0.918918918918919,0.24332995627766263,0.033597694743978224,0.2383147703335978,0.19251218815984014,0.6877207554882234,0.08368240052777594,0.6725276147509037,0.5661713006820113,0.31407261475156983
fpca256_25,100,171,0.6452880231877439,0.09111712495980022,0.6507383672332125,0.7865700752298691,0.8629404761904763,0.10477347204822399,0.8648648648648649,0.972972972972973,0.2846472167398268,0.11999745812106029,0.2268041237113402,0.3402061855670103,0.5737938464651515,0.06434278355233644,0.5458344942881026,0.6565895792699916,0.48154787247038244,0.04855361619928113,0.460431654676259,0.5294117647058824,0.7482912149578816,0.16382245384779956,0.6875,0.9428571428571428,0.24484199271575707,0.0358508328380444,0.2387727212437023,0.18987021734119255,0.6933557280998577,0.09104624996231855,0.6745418508891182,0.5600268593789385,0.29405546917180975
fpca256_30,100,171,0.6482223606718999,0.08968441148697788,0.6518528838116467,0.8064920590693786,0.8602142857142858,0.1018426666710316,0.8918918918918919,0.9594594594594594,0.3121960072427834,0.12818311429502163,0.24742268041237114,0.35051546391752575,0.5862051464785345,0.07050979077005685,0.5696572861521315,0.6549874616884925,0.4915644788885222,0.05120399785236029,0.4748201438848921,0.5298507462686567,0.7490142890734997,0.1697068494354386,0.75,0.918918918918919,0.2454902501228562,0.03642091025893489,0.2387681301948345,0.17926861090053559,0.696501055290867,0.09370343287532544,0.6755220995628609,0.5335540806083154,0.25992476867865705
