profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,mean_profile,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30
fpca256_10,3.845703365979716,-0.0005039014508778583,0.020731151852798783,-0.0827829274532997,0.10068135115058417,-0.010833749864457645,-0.13893488559637066,-0.05209830916238563,-0.07226060461097733,0.08008905762763519,-0.07882215175015055,1.3602621672909827,,,,,,,,,,,,,,,,,,,,
fpca256_10,3.927734626689926,0.0019640108202661636,0.02110575044572127,-0.07672167844500731,0.09980918734216468,-0.014214105804568862,-0.1466611596875904,-0.04818144560489488,-0.027203244284080337,0.015757535682780117,0.04297930325659099,1.339312719389854,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.009765887400135,0.002723412253231909,0.02289492803979125,-0.08391128248247395,0.10118215559037731,-0.015211889973932406,-0.12742140351171488,0.030508199311468188,-0.04585249827590496,0.02791935001801352,0.06669599297954482,1.3132777549674504,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.091797148110345,0.003297897583392778,0.02392426907811139,-0.08270048262511477,0.09866231353117821,-0.03320241743360426,-0.13581703802152342,0.014834896727950192,-0.06123818782626627,0.024246849186991402,-0.011014822326636779,1.2952725927244093,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.173828408820555,0.005867410842670342,0.02189676347520685,-0.07697690762084244,0.09003893997662034,-0.024810078156286806,-0.12411427320283772,0.01032651552162352,-0.08936084616318445,0.07215317057384706,0.05512442386198003,1.2784843841543256,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.255859669530764,0.004961020790570977,0.020487945112106186,-0.06973412180677056,0.09147045205771259,-0.03066870059616489,-0.12518911466494717,0.00641449516671251,-0.016426951365759404,0.06878499176072622,0.11303895133097935,1.2605646932863126,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.337890930240974,0.006130842158587319,0.019423557874711953,-0.06862563387199823,0.08935463367004216,-0.02574340226379453,-0.12436917533845648,0.03486539627318145,-0.021932208070875623,0.094625678359304,0.05238439741802876,1.2454313883119166,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.419922190951183,0.00500352535354517,0.018049717369540638,-0.0645940709244314,0.09142970258057032,-0.021175940276702623,-0.1328700638939771,-0.003429183433016689,-0.04771158503398729,0.09178109428930535,-0.027523076799314167,1.2280817780638948,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.501953451661393,0.006417551933751216,0.01755481268144307,-0.06622309196140866,0.0884320816652921,-0.02019414443793262,-0.1185822035857314,0.03506536644354499,-0.02291893689421235,0.0621190029229348,0.020595794371575684,1.2120661113992501,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.583984712371603,0.005949238721436112,0.017272365792543636,-0.0640747681910223,0.0817371585546166,-0.019076581190223735,-0.08724696902789122,0.07119078440967298,0.02096741384257801,0.05961894598326353,0.060370876006797,1.199262131768176,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.666015973081812,0.005245287989768416,0.01528461895101572,-0.05777085645943003,0.07182152528564971,-0.027000601978152163,-0.11132717777051991,0.0506049370472988,0.012587547258595734,0.054821778982877184,0.030343848197159507,1.1815360078802275,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.748047233792022,0.005321415550968558,0.01564085395098969,-0.056512146811747564,0.07331862357308241,-0.018357277570086455,-0.11109845640329466,0.012228852565873475,-0.0001937177951030184,0.02316441905408368,-0.013290008615554587,1.1607020152812402,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.8300784945022315,0.007408712325310318,0.013917788054884646,-0.0512603668544691,0.06573262767456861,-0.004990786916506782,-0.09315276741679475,0.02194211363311954,0.004874875255403694,0.03792495079438859,-0.015808118642913666,1.1551766872689035,,,,,,,,,,,,,,,,,,,,
