profile_encoder,scope,split_id,component,explained_variance_ratio,cumulative_explained_variance_ratio
fpca256_10,outer_fold,14,2,0.25791784875818796,0.9003548450520085
fpca256_10,outer_fold,14,3,0.03181567301481799,0.9321705180668265
fpca256_10,outer_fold,14,4,0.016386598317743018,0.9485571163845695
fpca256_10,outer_fold,14,5,0.004433735263334368,0.9529908516479039
fpca256_10,outer_fold,14,6,0.0015731921941955717,0.9545640438420995
fpca256_10,outer_fold,14,7,0.0011785677495994341,0.9557426115916989
fpca256_10,outer_fold,14,8,0.000942158445843487,0.9566847700375424
fpca256_10,outer_fold,14,9,0.0008783519699600556,0.9575631220075024
fpca256_10,outer_fold,14,10,0.0008744897778788184,0.9584376117853812
fpca256_10,outer_fold,15,1,0.6186105251550695,0.6186105251550695
fpca256_10,outer_fold,15,2,0.27706583744108726,0.8956763625961568
fpca256_10,outer_fold,15,3,0.03401944202373594,0.9296958046198928
fpca256_10,outer_fold,15,4,0.01653170617476336,0.9462275107946562
fpca256_10,outer_fold,15,5,0.004668335899979826,0.950895846694636
fpca256_10,outer_fold,15,6,0.0015986514119782818,0.9524944981066142
fpca256_10,outer_fold,15,7,0.0012478250557924424,0.9537423231624067
fpca256_10,outer_fold,15,8,0.0009909800825935726,0.9547333032450003
fpca256_10,outer_fold,15,9,0.0009499007445180888,0.9556832039895183
fpca256_10,outer_fold,15,10,0.0008497250385984472,0.9565329290281168
fpca256_10,outer_fold,16,1,0.6385092909866165,0.6385092909866165
fpca256_10,outer_fold,16,2,0.25557640957501554,0.8940857005616321
fpca256_10,outer_fold,16,3,0.0349248063355598,0.9290105068971919
fpca256_10,outer_fold,16,4,0.01597156113646002,0.9449820680336519
fpca256_10,outer_fold,16,5,0.004371520900904629,0.9493535889345566
fpca256_10,outer_fold,16,6,0.0015667733013085701,0.9509203622358652
fpca256_10,outer_fold,16,7,0.0012917911446779348,0.9522121533805431
fpca256_10,outer_fold,16,8,0.0010712233256262495,0.9532833767061694
fpca256_10,outer_fold,16,9,0.0009548780661762577,0.9542382547723456
fpca256_10,outer_fold,16,10,0.0008762998939136746,0.9551145546662593
fpca256_10,outer_fold,17,1,0.6323560208709471,0.6323560208709471
fpca256_10,outer_fold,17,2,0.2623908917474769,0.894746912618424
fpca256_10,outer_fold,17,3,0.03486909656875461,0.9296160091871786
fpca256_10,outer_fold,17,4,0.01803337173769687,0.9476493809248754
fpca256_10,outer_fold,17,5,0.004623597713040317,0.9522729786379157
fpca256_10,outer_fold,17,6,0.0017577717308115994,0.9540307503687273
fpca256_10,outer_fold,17,7,0.0012403026390202193,0.9552710530077475
fpca256_10,outer_fold,17,8,0.0010123649291905977,0.956283417936938
fpca256_10,outer_fold,17,9,0.000907959143710582,0.9571913770806486
fpca256_10,outer_fold,17,10,0.0008662963153466465,0.9580576733959952
fpca256_10,outer_fold,18,1,0.6142751681005277,0.6142751681005277
fpca256_10,outer_fold,18,2,0.270423184005173,0.8846983521057008
fpca256_10,outer_fold,18,3,0.04016766881145644,0.9248660209171572
fpca256_10,outer_fold,18,4,0.019972938345524507,0.9448389592626817
fpca256_10,outer_fold,18,5,0.004872074972514384,0.9497110342351961
fpca256_10,outer_fold,18,6,0.0016960177423184987,0.9514070519775146
fpca256_10,outer_fold,18,7,0.0012895868629184853,0.9526966388404331
fpca256_10,outer_fold,18,8,0.0009962718249249833,0.9536929106653581
fpca256_10,outer_fold,18,9,0.0009515887666168493,0.9546444994319749
fpca256_10,outer_fold,18,10,0.0008808424992526026,0.9555253419312275
fpca256_10,outer_fold,19,1,0.6356312441125145,0.6356312441125145
fpca256_10,outer_fold,19,2,0.2573760882261039,0.8930073323386184
fpca256_10,outer_fold,19,3,0.03466006217139839,0.9276673945100168
fpca256_10,outer_fold,19,4,0.018710038949740833,0.9463774334597577
fpca256_10,outer_fold,19,5,0.004269804102869908,0.9506472375626276
fpca256_10,outer_fold,19,6,0.001763440162170607,0.9524106777247981
fpca256_10,outer_fold,19,7,0.0013210197786482887,0.9537316975034464
fpca256_10,outer_fold,19,8,0.0010341746825245485,0.954765872185971
fpca256_10,outer_fold,19,9,0.0009429332217275357,0.9557088054076985
fpca256_10,outer_fold,19,10,0.0009033956250294055,0.9566122010327279
fpca256_10,outer_fold,20,1,0.6290732332458625,0.6290732332458625
fpca256_10,outer_fold,20,2,0.26120890742920083,0.8902821406750634
fpca256_10,outer_fold,20,3,0.038440241513928594,0.928722382188992
fpca256_10,outer_fold,20,4,0.018373044254012715,0.9470954264430047
fpca256_10,outer_fold,20,5,0.004194998307703119,0.9512904247507078
fpca256_10,outer_fold,20,6,0.0017531264222851327,0.9530435511729929
fpca256_10,outer_fold,20,7,0.0012316944475827824,0.9542752456205756
fpca256_10,outer_fold,20,8,0.0010263750853444548,0.9553016207059201
fpca256_10,outer_fold,20,9,0.0008978570052501317,0.9561994777111702
fpca256_10,outer_fold,20,10,0.0008778765116922526,0.9570773542228624
fpca256_10,outer_fold,21,1,0.57947773911905,0.57947773911905
