cohort,profile_encoder,reference_encoder,split_id,repeat_id,fold_id,metric,delta
full_npt256,fpca256_10,raw256,52,10,2,specificity,-0.2631578947368421
full_npt256,fpca256_10,raw256,53,10,3,roc_auc,-0.11654135338345861
full_npt256,fpca256_10,raw256,53,10,3,sensitivity,0.1428571428571429
full_npt256,fpca256_10,raw256,53,10,3,specificity,-0.3684210526315789
full_npt256,fpca256_10,raw256,54,10,4,roc_auc,0.10175438596491232
full_npt256,fpca256_10,raw256,54,10,4,sensitivity,0.2666666666666667
full_npt256,fpca256_10,raw256,54,10,4,specificity,-0.3157894736842105
full_npt256,fpca256_10,raw256,55,11,0,roc_auc,0.06999999999999995
full_npt256,fpca256_10,raw256,55,11,0,sensitivity,0.5333333333333333
full_npt256,fpca256_10,raw256,55,11,0,specificity,-0.39999999999999997
full_npt256,fpca256_10,raw256,56,11,1,roc_auc,-0.011111111111111183
full_npt256,fpca256_10,raw256,56,11,1,sensitivity,0.4
full_npt256,fpca256_10,raw256,56,11,1,specificity,-0.44444444444444453
full_npt256,fpca256_10,raw256,57,11,2,roc_auc,0.0350877192982455
full_npt256,fpca256_10,raw256,57,11,2,sensitivity,0.1333333333333333
full_npt256,fpca256_10,raw256,57,11,2,specificity,-0.3684210526315789
full_npt256,fpca256_10,raw256,58,11,3,roc_auc,0.12244897959183665
full_npt256,fpca256_10,raw256,58,11,3,sensitivity,0.42857142857142855
full_npt256,fpca256_10,raw256,58,11,3,specificity,-0.380952380952381
full_npt256,fpca256_10,raw256,59,11,4,roc_auc,0.09473684210526312
full_npt256,fpca256_10,raw256,59,11,4,sensitivity,0.4666666666666667
full_npt256,fpca256_10,raw256,59,11,4,specificity,-0.3157894736842105
full_npt256,fpca256_10,raw256,60,12,0,roc_auc,-0.016666666666666607
full_npt256,fpca256_10,raw256,60,12,0,sensitivity,0.1333333333333333
full_npt256,fpca256_10,raw256,60,12,0,specificity,-0.050000000000000044
full_npt256,fpca256_10,raw256,61,12,1,roc_auc,-0.011111111111111183
full_npt256,fpca256_10,raw256,61,12,1,sensitivity,0.4666666666666667
