split_id,feature,full_roc_auc,lofo_roc_auc,lofo_delta_roc_auc,full_sensitivity,lofo_sensitivity,lofo_delta_sensitivity,full_specificity,lofo_specificity,lofo_delta_specificity,permutation_auc_drop
79,sk_wasserstein_distance_full_q2,0.5333333333333333,0.5333333333333333,0.0,0.5333333333333333,0.6,-0.06666666666666665,0.5294117647058824,0.5294117647058824,0.0,-0.006013071895424771
80,sk_meanrms1,0.7148148148148148,0.7148148148148148,0.0,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,0.002962962962962834
80,sk_weightedrms1,0.7148148148148148,0.7037037037037037,0.011111111111111072,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.5,0.11111111111111116,0.028765432098765475
80,sk_sigma_target1,0.7148148148148148,0.7148148148148148,0.0,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,-1.1102230246251565e-16
80,sk_sigma_contralateral1,0.7148148148148148,0.7111111111111111,0.0037037037037036535,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.5555555555555556,0.05555555555555558,0.004197530864197385
80,sk_mahalanobis1,0.7148148148148148,0.7148148148148148,0.0,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,0.013950617283950528
80,sk_meanrms2,0.7148148148148148,0.7148148148148148,0.0,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,0.0018518518518516602
80,sk_weightedrms2,0.7148148148148148,0.7074074074074075,0.007407407407407307,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,0.005925925925925557
80,sk_sigma_target2,0.7148148148148148,0.7111111111111111,0.0037037037037036535,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,0.012222222222222245
80,sk_sigma_contralateral2,0.7148148148148148,0.7148148148148148,0.0,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,0.0007407407407404865
80,sk_mahalanobis2,0.7148148148148148,0.7148148148148148,0.0,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,0.004938271604938205
80,sk_peak14_intensity_abs_delta,0.7148148148148148,0.7148148148148148,0.0,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,0.0045679012345677394
80,sk_mean_peak_value_abs_delta,0.7148148148148148,0.6962962962962963,0.01851851851851849,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,0.01382716049382704
80,sk_wasserstein_distance_mu_tc,0.7148148148148148,0.7074074074074075,0.007407407407407307,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,0.012962962962963176
80,sk_cosine_distance_full_q2,0.7148148148148148,0.7148148148148148,0.0,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,0.009753086419753032
80,sk_wasserstein_distance_full_q2,0.7148148148148148,0.7,0.014814814814814836,0.9333333333333333,0.9333333333333333,0.0,0.6111111111111112,0.6111111111111112,0.0,0.04086419753086401
81,sk_meanrms1,0.662962962962963,0.662962962962963,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,-0.0002469135802467548
81,sk_weightedrms1,0.662962962962963,0.6555555555555556,0.007407407407407418,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.6666666666666666,-0.11111111111111105,0.009382716049382678
81,sk_sigma_target1,0.662962962962963,0.662962962962963,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0002469135802467548
81,sk_sigma_contralateral1,0.662962962962963,0.662962962962963,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,-3.3306690738754696e-16
81,sk_mahalanobis1,0.662962962962963,0.662962962962963,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,-3.3306690738754696e-16
81,sk_meanrms2,0.662962962962963,0.662962962962963,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0012345679012344402
81,sk_weightedrms2,0.662962962962963,0.662962962962963,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,-0.003580246913580387
81,sk_sigma_target2,0.662962962962963,0.6666666666666666,-0.0037037037037036535,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,0.006172839506172867
81,sk_sigma_contralateral2,0.662962962962963,0.662962962962963,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,-0.0024691358024692134
81,sk_mahalanobis2,0.662962962962963,0.662962962962963,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,-3.3306690738754696e-16
81,sk_peak14_intensity_abs_delta,0.662962962962963,0.662962962962963,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0016049382716050165
81,sk_mean_peak_value_abs_delta,0.662962962962963,0.6592592592592592,0.0037037037037037646,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,0.005802469135802513
81,sk_wasserstein_distance_mu_tc,0.662962962962963,0.662962962962963,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,0.014567901234567748
81,sk_cosine_distance_full_q2,0.662962962962963,0.6555555555555554,0.007407407407407529,0.6666666666666666,0.6666666666666666,0.0,0.5555555555555556,0.5555555555555556,0.0,0.021975308641975277
81,sk_wasserstein_distance_full_q2,0.662962962962963,0.6407407407407407,0.022222222222222254,0.6666666666666666,0.7333333333333333,-0.06666666666666665,0.5555555555555556,0.5555555555555556,0.0,0.040740740740740744
82,sk_meanrms1,0.7,0.711111111111111,-0.011111111111111072,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.032839506172839594
82,sk_weightedrms1,0.7,0.7074074074074074,-0.007407407407407418,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.020246913580246995
82,sk_sigma_target1,0.7,0.7,0.0,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0045679012345677394
82,sk_sigma_contralateral1,0.7,0.711111111111111,-0.011111111111111072,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.011481481481481648
82,sk_mahalanobis1,0.7,0.7,0.0,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,2.220446049250313e-16
82,sk_meanrms2,0.7,0.7,0.0,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.0007407407407405975
82,sk_weightedrms2,0.7,0.7,0.0,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.012222222222222356
82,sk_sigma_target2,0.7,0.7000000000000001,-1.1102230246251565e-16,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.008765432098765458
82,sk_sigma_contralateral2,0.7,0.7074074074074074,-0.007407407407407418,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.010617283950617451
82,sk_mahalanobis2,0.7,0.7037037037037037,-0.0037037037037037646,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.0008641975308640859
82,sk_peak14_intensity_abs_delta,0.7,0.7111111111111111,-0.011111111111111183,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.023950617283950648
82,sk_mean_peak_value_abs_delta,0.7,0.7296296296296296,-0.029629629629629672,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.04580246913580277
82,sk_wasserstein_distance_mu_tc,0.7,0.7,0.0,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.0024691358024692134
82,sk_cosine_distance_full_q2,0.7,0.7074074074074074,-0.007407407407407418,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.007530864197531129
82,sk_wasserstein_distance_full_q2,0.7,0.7,0.0,0.8,0.8,0.0,0.4444444444444444,0.4444444444444444,0.0,-0.005308641975308781
83,sk_meanrms1,0.6666666666666666,0.6666666666666666,0.0,0.7333333333333333,0.7333333333333333,0.0,0.3888888888888889,0.3888888888888889,0.0,-0.0033333333333334103
83,sk_weightedrms1,0.6666666666666666,0.6777777777777778,-0.011111111111111183,0.7333333333333333,0.9333333333333333,-0.20000000000000007,0.3888888888888889,0.3888888888888889,0.0,0.03333333333333355
83,sk_sigma_target1,0.6666666666666666,0.6962962962962962,-0.02962962962962956,0.7333333333333333,0.8666666666666667,-0.13333333333333341,0.3888888888888889,0.3888888888888889,0.0,-0.030123456790123626
83,sk_sigma_contralateral1,0.6666666666666666,0.662962962962963,0.0037037037037036535,0.7333333333333333,0.8,-0.06666666666666676,0.3888888888888889,0.3888888888888889,0.0,0.01320987654320982
83,sk_mahalanobis1,0.6666666666666666,0.6666666666666666,0.0,0.7333333333333333,0.7333333333333333,0.0,0.3888888888888889,0.3888888888888889,0.0,-2.220446049250313e-16
83,sk_meanrms2,0.6666666666666666,0.6777777777777778,-0.011111111111111183,0.7333333333333333,0.7333333333333333,0.0,0.3888888888888889,0.3888888888888889,0.0,-0.03703703703703698
83,sk_weightedrms2,0.6666666666666666,0.6592592592592592,0.007407407407407418,0.7333333333333333,0.7333333333333333,0.0,0.3888888888888889,0.3888888888888889,0.0,0.029259259259259318
83,sk_sigma_target2,0.6666666666666666,0.6703703703703704,-0.0037037037037037646,0.7333333333333333,0.7333333333333333,0.0,0.3888888888888889,0.3888888888888889,0.0,-0.0024691358024692134
83,sk_sigma_contralateral2,0.6666666666666666,0.6703703703703704,-0.0037037037037037646,0.7333333333333333,0.7333333333333333,0.0,0.3888888888888889,0.3888888888888889,0.0,0.004320987654320985
83,sk_mahalanobis2,0.6666666666666666,0.6703703703703703,-0.0037037037037036535,0.7333333333333333,0.7333333333333333,0.0,0.3888888888888889,0.3888888888888889,0.0,-2.220446049250313e-16
83,sk_peak14_intensity_abs_delta,0.6666666666666666,0.674074074074074,-0.007407407407407418,0.7333333333333333,0.7333333333333333,0.0,0.3888888888888889,0.3888888888888889,0.0,-0.02851851851851872
83,sk_mean_peak_value_abs_delta,0.6666666666666666,0.6592592592592593,0.007407407407407307,0.7333333333333333,0.7333333333333333,0.0,0.3888888888888889,0.3888888888888889,0.0,0.060493827160493896
83,sk_wasserstein_distance_mu_tc,0.6666666666666666,0.674074074074074,-0.007407407407407418,0.7333333333333333,0.7333333333333333,0.0,0.3888888888888889,0.3888888888888889,0.0,-0.04518518518518533
83,sk_cosine_distance_full_q2,0.6666666666666666,0.662962962962963,0.0037037037037036535,0.7333333333333333,0.7333333333333333,0.0,0.3888888888888889,0.3888888888888889,0.0,-0.016666666666666607
83,sk_wasserstein_distance_full_q2,0.6666666666666666,0.6666666666666666,0.0,0.7333333333333333,0.8666666666666667,-0.13333333333333341,0.3888888888888889,0.3888888888888889,0.0,-0.06419753086419755
84,sk_meanrms1,0.5490196078431372,0.5490196078431372,0.0,0.7333333333333333,0.7333333333333333,0.0,0.23529411764705882,0.23529411764705882,0.0,-0.005228758169934733
84,sk_weightedrms1,0.5490196078431372,0.5607843137254902,-0.01176470588235301,0.7333333333333333,0.8,-0.06666666666666676,0.23529411764705882,0.23529411764705882,0.0,-0.010718954248366108
84,sk_sigma_target1,0.5490196078431372,0.5607843137254902,-0.01176470588235301,0.7333333333333333,0.7333333333333333,0.0,0.23529411764705882,0.23529411764705882,0.0,-0.013071895424836666
84,sk_sigma_contralateral1,0.5490196078431372,0.5529411764705883,-0.0039215686274510775,0.7333333333333333,0.7333333333333333,0.0,0.23529411764705882,0.23529411764705882,0.0,0.0007843137254901489
