model_name,split_id,evaluation_mode,roc_auc,pr_auc,brier_score,log_loss,calibration_intercept,calibration_slope,sensitivity_target,specificity_target,balanced_accuracy_target,ppv_target,npv_target,tp_target,tn_target,fp_target,fn_target,train_patients,test_patients,train_target_cases,test_target_cases,train_cancer_target_cases,test_cancer_target_cases,threshold_youden,threshold_target,target_sensitivity,target_reached,selected_lr1_c,selected_lr2_c
aramis_target_breast_risk,14,stratified_kfold,0.7148148148148148,0.6704793182966557,0.22504483113143794,0.6369870540568181,-0.11264632445238232,0.5793216353412708,0.9333333333333333,0.3333333333333333,0.6333333333333333,0.5384615384615384,0.8571428571428571,14,6,12,1,132,32,142,33,61,15,0.5561044144759384,0.2511361798383146,0.95,True,0.1,0.3
aramis_target_breast_risk,15,stratified_kfold,0.6233333333333333,0.4864156286582133,0.2566410416201069,0.7216171809043276,-0.1312798148067038,0.3515162660241066,0.8666666666666667,0.5,0.6833333333333333,0.5652173913043478,0.8333333333333334,13,10,10,2,131,33,140,35,61,15,0.45615073338140993,0.32683796188034775,0.95,True,0.1,0.3
aramis_target_breast_risk,16,stratified_kfold,0.75,0.7245484626599178,0.2010433961098915,0.6069370682691662,-0.0013504309015933851,0.658847158112948,0.8666666666666667,0.45,0.6583333333333333,0.5416666666666666,0.8181818181818182,13,9,11,2,131,33,140,35,61,15,0.5535744815101581,0.2248723976299298,0.95,True,0.1,0.3
aramis_target_breast_risk,17,stratified_kfold,0.6480263157894737,0.6919823738537751,0.28501902781243366,0.8107058392116698,-0.15291866434059925,0.2776694078353009,0.6875,0.3157894736842105,0.5016447368421053,0.4583333333333333,0.5454545454545454,11,6,13,5,131,33,140,35,60,16,0.42755441493750324,0.250047311655283,0.95,True,0.1,0.3
aramis_target_breast_risk,18,stratified_kfold,0.6966666666666668,0.6457739379643405,0.22271296575595656,0.6258800717006092,-0.44233118049349307,0.7476465676481511,1.0,0.25,0.625,0.5,1.0,15,5,15,0,131,33,140,35,61,15,0.42949759477256655,0.24599792392983408,0.95,True,0.1,0.3
aramis_target_breast_risk,19,stratified_kfold,0.6233333333333334,0.65148918914868,0.2607870734683566,0.7672737374219126,-0.3173485098723254,0.33068134946513983,0.7333333333333333,0.5,0.6166666666666667,0.5238095238095238,0.7142857142857143,11,10,10,4,132,32,140,35,61,15,0.6119222687391694,0.3100682818609234,0.95,True,0.1,0.3
aramis_target_breast_risk,20,stratified_kfold,0.7473684210526316,0.7677060285393619,0.2143702231436429,0.6304126577041378,-0.26281436718272516,0.6093350424252729,0.8,0.47368421052631576,0.6368421052631579,0.5454545454545454,0.75,12,9,10,3,131,33,141,34,61,15,0.5298903454127813,0.3343271734683723,0.95,True,0.1,0.3
aramis_target_breast_risk,21,stratified_kfold,0.6603174603174603,0.5603986901450669,0.23426685661796676,0.678240761142009,-0.19559235223000615,0.442818117105807,0.8,0.47619047619047616,0.638095238095238,0.5217391304347826,0.7692307692307693,12,10,11,3,131,33,139,36,61,15,0.5525161577571185,0.35619405304479246,0.95,True,0.1,0.3
aramis_target_breast_risk,22,stratified_kfold,0.6736111111111112,0.5931626627588849,0.24511693975610135,0.7155505285897666,0.10295727904015418,0.4288635061960315,0.8125,0.4444444444444444,0.6284722222222222,0.5652173913043478,0.7272727272727273,13,8,10,3,131,33,141,34,60,16,0.6824999021438417,0.29029821269634315,0.95,True,0.1,0.3
aramis_target_breast_risk,23,stratified_kfold,0.7066666666666667,0.7089199443408368,0.23384431600264957,0.6579410843916678,-0.15639489399384346,0.5005073191023652,0.7333333333333333,0.5,0.6166666666666667,0.5238095238095238,0.7142857142857143,11,10,10,4,131,33,140,35,61,15,0.4463778581655668,0.2818861543598618,0.95,True,0.1,0.3
aramis_target_breast_risk,24,stratified_kfold,0.6412698412698412,0.520310645402717,0.238517086230361,0.6678964346685307,-0.4500408315589532,0.580119458343424,1.0,0.3333333333333333,0.6666666666666666,0.5172413793103449,1.0,15,7,14,0,132,32,139,36,61,15,0.4832366858294347,0.2781030923656919,0.95,True,0.1,0.3
aramis_target_breast_risk,25,stratified_kfold,0.7407407407407407,0.7572641305748267,0.20797123530272604,0.6093888159359094,0.0962352579541235,0.7900591018151244,0.8,0.5,0.65,0.5714285714285714,0.75,12,9,9,3,131,33,142,33,61,15,0.5216655977344158,0.29182120635189907,0.95,True,0.1,0.3
aramis_target_breast_risk,26,stratified_kfold,0.703030303030303,0.6503581669279571,0.24726229117877335,0.7093753551701999,-0.40495198252344516,0.4164424289684317,0.8666666666666667,0.45454545454545453,0.6606060606060606,0.52,0.8333333333333334,13,10,12,2,131,33,138,37,61,15,0.4592285749102344,0.2963626864551729,0.95,True,0.1,0.3
aramis_target_breast_risk,27,stratified_kfold,0.7321428571428571,0.6464331755812986,0.20508133925342256,0.596820177116918,-0.32571947877062607,0.929140609909475,0.9375,0.3333333333333333,0.6354166666666666,0.5172413793103449,0.875,15,7,14,1,131,33,138,37,60,16,0.5722664183616003,0.3313543693887612,0.95,True,0.1,0.3
aramis_target_breast_risk,28,stratified_kfold,0.662962962962963,0.6445239837820482,0.23291555476313436,0.6592537795609819,-0.0677568963517034,0.5634728414897759,0.8666666666666667,0.3333333333333333,0.6,0.52,0.75,13,6,12,2,131,33,142,33,61,15,0.5173385479171005,0.27159402259738774,0.95,True,0.1,0.3
aramis_target_breast_risk,29,stratified_kfold,0.55,0.4650375278316455,0.30894976873624835,0.8689646377639682,-0.29341411064998574,0.12721206064406923,0.6666666666666666,0.35,0.5083333333333333,0.43478260869565216,0.5833333333333334,10,7,13,5,132,32,140,35,61,15,0.45668339558779525,0.30979304157476534,0.95,True,0.1,0.3
aramis_target_breast_risk,30,stratified_kfold,0.6900000000000001,0.6351322053560556,0.22511399668833343,0.6742670210826448,-0.19698637512377712,0.48757253050380533,0.8666666666666667,0.35,0.6083333333333334,0.5,0.7777777777777778,13,7,13,2,131,33,140,35,61,15,0.4784413205200825,0.2721900099551152,0.95,True,0.1,0.3
aramis_target_breast_risk,31,stratified_kfold,0.5800000000000001,0.5978496211390948,0.2788280669959154,0.7648161394491598,-0.3313629256641263,0.2911319234774561,0.7333333333333333,0.2,0.4666666666666667,0.4074074074074074,0.5,11,4,16,4,131,33,140,35,61,15,0.5741093890378828,0.3187561303282169,0.95,True,0.1,0.3
aramis_target_breast_risk,32,stratified_kfold,0.693939393939394,0.6556616791917671,0.24509108634906326,0.6783562970501857,-0.35135717347007805,0.4663895638204496,0.6666666666666666,0.36363636363636365,0.5151515151515151,0.4166666666666667,0.6153846153846154,10,8,14,5,131,33,138,37,61,15,0.4991392602007975,0.3132970862589417,0.95,True,0.1,0.3
aramis_target_breast_risk,33,stratified_kfold,0.7859649122807018,0.6323386068122909,0.18625804771873722,0.5597201239652368,0.07638560900698811,0.9236486327992449,0.9333333333333333,0.5263157894736842,0.7298245614035088,0.6086956521739131,0.9090909090909091,14,10,9,1,131,33,141,34,61,15,0.5951741180791652,0.25336691852026616,0.95,True,0.1,0.3
aramis_target_breast_risk,34,stratified_kfold,0.6041666666666667,0.521101329003111,0.2615624185498124,0.7468844649202465,-0.08092611234783945,0.25817917921207395,0.875,0.16666666666666666,0.5208333333333334,0.4827586206896552,0.6,14,3,15,2,132,32,141,34,60,16,0.5169716345713226,0.2508818133298631,0.95,True,0.1,0.3
aramis_target_breast_risk,35,stratified_kfold,0.571875,0.5444157663108726,0.3005413201417923,0.8418787705536003,-0.30661376668741563,0.23633196869101106,0.9375,0.2,0.56875,0.4838709677419355,0.8,15,4,16,1,131,33,139,36,60,16,0.6151976683705981,0.3000109565564488,0.95,True,0.1,0.3
aramis_target_breast_risk,36,stratified_kfold,0.6090909090909091,0.4815989390380871,0.2585472399769776,0.7475285599520979,-0.36052918646259957,0.2846563169445875,0.8,0.2727272727272727,0.5363636363636364,0.42857142857142855,0.6666666666666666,12,6,16,3,131,33,138,37,61,15,0.48377884890283473,0.27744438745290056,0.95,True,0.1,0.3
aramis_target_breast_risk,37,stratified_kfold,0.7966666666666666,0.807289923039923,0.19139546820516523,0.584907116875743,0.3868371156609459,0.9225123702536472,0.7333333333333333,0.6,0.6666666666666666,0.5789473684210527,0.75,11,12,8,4,131,33,140,35,61,15,0.49247033198480483,0.3250714798997327,0.95,True,0.1,0.3
aramis_target_breast_risk,38,stratified_kfold,0.6148148148148148,0.6213962445537834,0.2801941747625713,0.7926577503529186,-0.09752797608070449,0.28208446929608094,0.7333333333333333,0.3888888888888889,0.5611111111111111,0.5,0.6363636363636364,11,7,11,4,131,33,142,33,61,15,0.5808327255583913,0.28473008443756787,0.95,True,0.1,0.3
aramis_target_breast_risk,39,stratified_kfold,0.6631578947368422,0.6802718523306759,0.2523435050345698,0.7406256099984935,-0.24172160520673522,0.3619133029025636,0.8666666666666667,0.3157894736842105,0.5912280701754387,0.5,0.75,13,6,13,2,132,32,141,34,61,15,0.5299767212515157,0.2584943227802398,0.95,True,0.1,0.3
