label,role,q_nm_inv,median_profile_sd,mean_profile_sd,cases
BENIGN,target,3.7850002330541606,0.06090905423447922,0.0631076097823246,70
BENIGN,target,3.995000260472297,0.05308536393652988,0.06485962416427567,70
BENIGN,target,4.205000287890433,0.052118130307401034,0.06397304329552679,70
BENIGN,target,4.41500031530857,0.05712204504458009,0.06011763195208066,70
BENIGN,target,4.625000342726707,0.05184877285059082,0.05153751345569447,70
BENIGN,target,4.835000370144844,0.04651012245015625,0.0479889747174132,70
BENIGN,target,5.04500039756298,0.04486314440170494,0.046213450225220436,70
BENIGN,target,5.255000424981116,0.03689090818107807,0.04156172238585694,70
BENIGN,target,5.465000452399253,0.03532455883910211,0.03739806362526438,70
BENIGN,target,5.67500047981739,0.03497968918494984,0.036629720848704285,70
BENIGN,target,5.885000507235526,0.03127753092506555,0.03600271278015147,70
BENIGN,target,6.095000534653662,0.03213945986988376,0.03398980091666172,70
BENIGN,target,6.3050005620717995,0.030288932773483303,0.032209895879242306,70
BENIGN,target,6.515000589489936,0.026417017754224604,0.0316282606636101,70
BENIGN,target,6.725000616908073,0.016402198934474574,0.01772401800708225,70
BENIGN,target,6.935000644326209,0.016402198934474588,0.01772401800708225,70
BENIGN,target,7.145000671744345,0.025601538971600987,0.028631857091897243,70
BENIGN,target,7.355000699162482,0.025900985991730074,0.0337070504969918,70
BENIGN,target,7.565000726580618,0.02663760746226094,0.030799937684800403,70
BENIGN,target,7.775000753998755,0.0316497120530469,0.035391309746406814,70
BENIGN,target,7.9850007814168915,0.030678419724845044,0.03278445070281189,70
BENIGN,target,8.19500080883503,0.02998886337309627,0.03223970025459492,70
BENIGN,target,8.405000836253166,0.03362210224074282,0.0373308498806891,70
BENIGN,target,8.615000863671302,0.03467544028595813,0.041127642928942026,70
BENIGN,target,8.825000891089438,0.03717990099802876,0.043389944150226144,70
BENIGN,target,9.035000918507574,0.042914990576729525,0.048101417626990675,70
BENIGN,target,9.24500094592571,0.04530036232410337,0.04726377425779034,70
BENIGN,target,9.455000973343846,0.048601941533591916,0.05125115233794959,70
BENIGN,target,9.665001000761984,0.052232495639310914,0.05294441206288915,70
BENIGN,target,9.87500102818012,0.044050535230452784,0.05352804817156605,70
BENIGN,target,10.085001055598259,0.05899824743433187,0.06412523882842332,70
BENIGN,target,10.295001083016395,0.05814960490920043,0.06547360750955673,70
BENIGN,target,10.50500111043453,0.06584763226522052,0.07289906307814849,70
BENIGN,target,10.715001137852667,0.07257400372821007,0.07915054245554258,70
BENIGN,target,10.925001165270803,0.07970454884884637,0.09055221005335985,70
BENIGN,target,11.13500119268894,0.0857671323491081,0.0959259732001715,70
BENIGN,target,11.345001220107077,0.08561439072171376,0.09967167530317382,70
BENIGN,target,11.555001247525214,0.09601745695687244,0.11534747686208226,70
BENIGN,target,11.76500127494335,0.11075956530782229,0.12571111127704723,70
BENIGN,target,11.975001302361486,0.10928908476324728,0.13899164790072258,70
BENIGN,target,12.185001329779622,0.12529672280165532,0.1494964857823572,70
BENIGN,target,12.39500135719776,0.13360084534158012,0.16987708010738425,70
BENIGN,target,12.605001384615896,0.12883717073524042,0.17709042668392927,70
BENIGN,target,12.815001412034032,0.14656977896859028,0.18994412493648327,70
BENIGN,target,13.025001439452168,0.1500590656572591,0.20661086361941447,70
BENIGN,target,13.235001466870306,0.16867586787503946,0.2158740672314435,70
BENIGN,target,13.445001494288443,0.15595106874207915,0.2173707335100107,70
BENIGN,target,13.655001521706579,0.16096999945776574,0.22620869033205426,70
BENIGN,target,13.865001549124715,0.15783664150029303,0.2207197809517584,70
BENIGN,target,14.075001576542851,0.14883319952072052,0.21807259820482813,70
BENIGN,target,14.285001603960989,0.14501462148883612,0.21021091055010993,70
BENIGN,target,14.495001631379125,0.13692899873744888,0.2005986902902592,70
BENIGN,target,14.705001658797261,0.132680167754058,0.18767543751058957,70
BENIGN,target,14.915001686215398,0.1210588451809837,0.17394946120082602,70
BENIGN,target,15.125001713633536,0.1173282603290633,0.16280809806105076,70
BENIGN,target,15.335001741051672,0.1170720586660165,0.14648523234835215,70
BENIGN,target,15.545001768469808,0.10253210547334693,0.1286166345383539,70
BENIGN,target,15.755001795887944,0.10061320959385957,0.12724455834385534,70
BENIGN,target,15.96500182330608,0.08868280959075267,0.10832470218801611,70
BENIGN,target,16.175001850724218,0.08185027422995231,0.0953685133816253,70
BENIGN,target,16.385001878142354,0.08660951924910855,0.09101854674942887,70
BENIGN,target,16.59500190556049,0.07260618211004238,0.08902478582562064,70
BENIGN,target,16.805001932978627,0.07019615012909856,0.081532923747491,70
BENIGN,target,17.015001960396766,0.06935330841639165,0.08948140522708956,70
BENIGN,target,17.2250019878149,0.06866082726193376,0.08455711906543308,70
BENIGN,target,17.43500201523304,0.0703654650968007,0.09257555740532146,70
BENIGN,target,17.64500204265117,0.08415914049233503,0.10374395489182785,70
