ablation,selection_step,candidate_c,profile_c,age_c,symmetry_c,roc_auc,pr_auc,sensitivity,specificity,balanced_accuracy,ppv,npv,brier_score,log_loss,calibration_intercept,calibration_slope,selected,selected_at_grid_boundary,outer_split_id,selection_scope
profile_age_symmetry,age_c,0.01,3.0,0.01,0.1,0.5202083333333334,0.44865794804439446,0.1,0.85,0.475,0.3333333333333333,0.5573770491803278,0.25340751499262554,0.7032756112188793,-0.3405965185315555,-0.17137887675155006,False,False,3,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.03,3.0,0.03,0.1,0.5806250000000001,0.49328735990680195,0.25,0.7875,0.51875,0.46875,0.5833333333333334,0.24547885037871278,0.6862982196674254,-0.15794569242583625,0.4244177886724488,False,False,3,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.1,3.0,0.1,0.1,0.61875,0.5252227339274382,0.4166666666666667,0.7375,0.5770833333333334,0.5434782608695652,0.6276595744680851,0.23929310830324704,0.6734871858529835,-0.10771115062639644,0.5863797018618568,False,False,3,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.3,3.0,0.3,0.1,0.6333333333333333,0.5358376686548367,0.45,0.7375,0.59375,0.5625,0.6413043478260869,0.23764178179253043,0.6714252157053474,-0.11227070555582556,0.5649566981217228,True,False,3,outer_train_nested_full_chain
profile_age_symmetry,age_c,1.0,3.0,1.0,0.1,0.640625,0.5408179171735992,0.45,0.7375,0.59375,0.5625,0.6413043478260869,0.237460569974388,0.672518311239549,-0.11804998241025506,0.5415315839077511,False,False,3,outer_train_nested_full_chain
profile_age_symmetry,age_c,3.0,3.0,3.0,0.1,0.6435416666666666,0.543611609059214,0.4666666666666667,0.725,0.5958333333333333,0.56,0.6444444444444445,0.23749850700716998,0.6732507972874848,-0.1202852615737024,0.5325989102057703,False,False,3,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.001,3.0,0.3,0.001,0.6914583333333333,0.5977328815914116,0.48333333333333334,0.7375,0.6104166666666667,0.58,0.6555555555555556,0.22082857424254698,0.6317332033624053,0.013570602312742285,1.0053005084560096,True,True,3,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.003,3.0,0.3,0.003,0.6897916666666667,0.5963565488066251,0.48333333333333334,0.7375,0.6104166666666667,0.58,0.6555555555555556,0.22159018720929716,0.6333350250264118,0.007254241212127697,0.9839621870937761,False,False,3,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.01,3.0,0.3,0.01,0.6777083333333334,0.5815847826840564,0.48333333333333334,0.7375,0.6104166666666667,0.58,0.6555555555555556,0.22402740947812647,0.6385668911631532,-0.013208194117438222,0.913614576703685,False,False,3,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.03,3.0,0.3,0.03,0.6572916666666666,0.5597645546380903,0.45,0.725,0.5875,0.5510204081632653,0.6373626373626373,0.22919306998484132,0.6502703632108308,-0.05456423520180156,0.7688338581587502,False,False,3,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.1,3.0,0.3,0.1,0.6333333333333333,0.5358376686548367,0.45,0.7375,0.59375,0.5625,0.6413043478260869,0.23764178179253043,0.6714252157053474,-0.11227070555582556,0.5649566981217228,False,False,3,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.3,3.0,0.3,0.3,0.6168750000000001,0.5217945161839612,0.4166666666666667,0.7125,0.5645833333333333,0.5208333333333334,0.6195652173913043,0.24452912526592704,0.6899374049453857,-0.14848093821948485,0.4361712971838396,False,False,3,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,1.0,3.0,0.3,1.0,0.6066666666666667,0.5137493641295798,0.43333333333333335,0.725,0.5791666666666666,0.5416666666666666,0.6304347826086957,0.24891370691396772,0.7018843788655151,-0.16590540539499674,0.37281141278505475,False,False,3,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,3.0,3.0,0.3,3.0,0.6045833333333334,0.5133864525277106,0.4,0.725,0.5625,0.5217391304347826,0.6170212765957447,0.25064476175273215,0.7067662878903326,-0.17131947354211985,0.3519195474356281,False,False,3,outer_train_nested_full_chain
calibrated_profile,profile_c,0.001,0.001,0.1,0.1,0.6076082387557797,0.5317699936287938,0.4262295081967213,0.7307692307692307,0.578499369482976,0.5531914893617021,0.6195652173913043,0.24202053202377732,0.6822026693349333,-0.11921320560206183,0.5252146469864865,False,False,4,outer_train_nested_full_chain
calibrated_profile,profile_c,0.003,0.003,0.1,0.1,0.6067675493905003,0.5302397300959429,0.4262295081967213,0.7307692307692307,0.578499369482976,0.5531914893617021,0.6195652173913043,0.24192261511995491,0.68175740881363,-0.11796024764966856,0.5319083883459017,False,False,4,outer_train_nested_full_chain
calibrated_profile,profile_c,0.01,0.01,0.1,0.1,0.6065573770491803,0.5302848418010443,0.39344262295081966,0.7307692307692307,0.5621059268600253,0.5333333333333333,0.6063829787234043,0.24163001880178223,0.6804199949118166,-0.11370148316394717,0.554464173835773,False,False,4,outer_train_nested_full_chain
calibrated_profile,profile_c,0.03,0.03,0.1,0.1,0.6036149642707019,0.5283975505844655,0.39344262295081966,0.7307692307692307,0.5621059268600253,0.5333333333333333,0.6063829787234043,0.24111014884819285,0.6779698600250234,-0.10266786055552585,0.6114642155346086,False,False,4,outer_train_nested_full_chain
calibrated_profile,profile_c,0.1,0.1,0.1,0.1,0.601513240857503,0.5257758386262087,0.36065573770491804,0.7435897435897436,0.5521227406473308,0.5238095238095238,0.5979381443298969,0.24078002978936153,0.6756706109535054,-0.07546497017058892,0.7434506252847903,True,False,4,outer_train_nested_full_chain
calibrated_profile,profile_c,0.3,0.3,0.1,0.1,0.596469104665826,0.5142863106801462,0.21311475409836064,0.7948717948717948,0.5039932744850777,0.4482758620689655,0.5636363636363636,0.24138848403640106,0.6762487446152818,-0.044623281101695375,0.8803021254262476,False,False,4,outer_train_nested_full_chain
calibrated_profile,profile_c,1.0,1.0,0.1,0.1,0.5952080706179066,0.5126404206830757,0.14754098360655737,0.8333333333333334,0.4904371584699454,0.4090909090909091,0.5555555555555556,0.24228434283612463,0.677864352261189,-0.02857821065893725,0.9445491046062595,False,False,4,outer_train_nested_full_chain
calibrated_profile,profile_c,3.0,3.0,0.1,0.1,0.5920554854981085,0.5095740115867362,0.14754098360655737,0.8589743589743589,0.5032576712904582,0.45,0.5630252100840336,0.24272146917212473,0.678699841762594,-0.02629049155905595,0.9509265462882551,False,False,4,outer_train_nested_full_chain
profile_age,profile_c,0.001,0.001,0.1,0.1,0.6664564943253468,0.6267848406106367,0.4426229508196721,0.717948717948718,0.580285834384195,0.5510204081632653,0.6222222222222222,0.22567839403041198,0.6468506150649307,-0.07991628694309572,0.7455995696881766,False,False,4,outer_train_nested_full_chain
profile_age,profile_c,0.003,0.003,0.1,0.1,0.6668768390079864,0.6259218262169268,0.47540983606557374,0.717948717948718,0.5966792770071458,0.5686274509803921,0.6363636363636364,0.2255139481448836,0.646255208898684,-0.07837628165429364,0.7543943476072497,False,False,4,outer_train_nested_full_chain
profile_age,profile_c,0.01,0.01,0.1,0.1,0.6700294241277847,0.628515886719907,0.47540983606557374,0.7307692307692307,0.6030895334174022,0.58,0.6404494382022472,0.22500237344809765,0.6444223419886856,-0.07312800488510755,0.783751827076999,False,False,4,outer_train_nested_full_chain
profile_age,profile_c,0.03,0.03,0.1,0.1,0.6742328709541825,0.6286595294549319,0.47540983606557374,0.7307692307692307,0.6030895334174022,0.58,0.6404494382022472,0.2239609765338796,0.6407972633258892,-0.05994333716903642,0.8553860646775472,False,False,4,outer_train_nested_full_chain
profile_age,profile_c,0.1,0.1,0.1,0.1,0.680327868852459,0.6268451546155831,0.4426229508196721,0.7564102564102564,0.5995166036149643,0.5869565217391305,0.6344086021505376,0.2225760586207086,0.6362302937687958,-0.030281730030859783,1.0053569051789408,False,False,4,outer_train_nested_full_chain
profile_age,profile_c,0.3,0.3,0.1,0.1,0.6813787305590583,0.6295914161134544,0.4098360655737705,0.7692307692307693,0.5895334174022699,0.5813953488372093,0.625,0.22226305306080485,0.6349981960696744,-0.0008511945614871779,1.1355305850915085,True,False,4,outer_train_nested_full_chain
profile_age,profile_c,1.0,1.0,0.1,0.1,0.6769651113913409,0.6229249654885943,0.3770491803278688,0.7692307692307693,0.5731399747793191,0.5609756097560976,0.6122448979591837,0.22266300508566556,0.6357055164520368,0.015167492446559174,1.1951930465525384,False,False,4,outer_train_nested_full_chain
profile_age,profile_c,3.0,3.0,0.1,0.1,0.6738125262715426,0.6206113654424544,0.36065573770491804,0.7564102564102564,0.5585329970575872,0.5365853658536586,0.6020408163265306,0.2229416185055214,0.636260393836333,0.01977990949754007,1.209420506355832,False,False,4,outer_train_nested_full_chain
profile_age,age_c,0.001,0.3,0.001,0.1,0.605296343001261,0.5257110705022979,0.2786885245901639,0.7948717948717948,0.5367801597309794,0.5151515151515151,0.5849056603773585,0.24034337642673553,0.674102408373796,-0.026201028622957222,0.9640992894105631,False,False,4,outer_train_nested_full_chain
profile_age,age_c,0.003,0.3,0.003,0.1,0.617906683480454,0.5402114263324247,0.2786885245901639,0.8333333333333334,0.5560109289617486,0.5666666666666667,0.5963302752293578,0.23846999223341853,0.6702462160972861,0.00416044406459299,1.1038938873196122,False,False,4,outer_train_nested_full_chain
profile_age,age_c,0.01,0.3,0.01,0.1,0.6397646069777216,0.5743849584833934,0.3114754098360656,0.8333333333333334,0.5724043715846995,0.59375,0.6074766355140186,0.2336201677317199,0.6601753247409866,0.05835165629676275,1.368455966741767,False,False,4,outer_train_nested_full_chain
profile_age,age_c,0.03,0.3,0.03,0.1,0.6681378730559058,0.6197707846356254,0.3442622950819672,0.782051282051282,0.5631567885666247,0.5526315789473685,0.6039603960396039,0.22703700414904476,0.6460773344859495,0.05744070661339003,1.3940724674838998,False,False,4,outer_train_nested_full_chain
profile_age,age_c,0.1,0.3,0.1,0.1,0.6813787305590583,0.6295914161134544,0.4098360655737705,0.7692307692307693,0.5895334174022699,0.5813953488372093,0.625,0.22226305306080485,0.6349981960696744,-0.0008511945614871779,1.1355305850915085,False,False,4,outer_train_nested_full_chain
profile_age,age_c,0.3,0.3,0.3,0.1,0.6824295922656578,0.6271529162442693,0.4098360655737705,0.7692307692307693,0.5895334174022699,0.5813953488372093,0.625,0.2213197358454416,0.6323637952140543,-0.036518585345457946,0.969347248309586,True,False,4,outer_train_nested_full_chain
profile_age,age_c,1.0,0.3,1.0,0.1,0.6805380411937788,0.6175505243735617,0.4262295081967213,0.7435897435897436,0.5849096258932325,0.5652173913043478,0.6236559139784946,0.22142340131906996,0.632418004232391,-0.052548780123881964,0.8942228183427909,False,False,4,outer_train_nested_full_chain
profile_age,age_c,3.0,0.3,3.0,0.1,0.680327868852459,0.6168708380085794,0.4262295081967213,0.7435897435897436,0.5849096258932325,0.5652173913043478,0.6236559139784946,0.22154180613825344,0.6326541049496189,-0.05758001963268544,0.8706554417258145,False,False,4,outer_train_nested_full_chain
profile_symmetry,profile_c,0.001,0.001,0.1,0.1,0.5941572089113073,0.5194490938411587,0.4262295081967213,0.6923076923076923,0.5592686002522068,0.52,0.6067415730337079,0.245217401420187,0.6877986456683814,-0.13121009178127813,0.46196612165900586,False,False,4,outer_train_nested_full_chain
profile_symmetry,profile_c,0.003,0.003,0.1,0.1,0.5931063472047079,0.5184317879781555,0.4262295081967213,0.6923076923076923,0.5592686002522068,0.52,0.6067415730337079,0.24511740802783571,0.687397990955717,-0.130485637623612,0.46625901451744556,False,False,4,outer_train_nested_full_chain
profile_symmetry,profile_c,0.01,0.01,0.1,0.1,0.5910046237915091,0.5159719557407603,0.4262295081967213,0.7051282051282052,0.5656788566624632,0.5306122448979592,0.6111111111111112,0.24481254736200309,0.6861836268815223,-0.12806987881487755,0.48046605611671056,False,False,4,outer_train_nested_full_chain
profile_symmetry,profile_c,0.03,0.03,0.1,0.1,0.5897435897435898,0.5156562422960425,0.4098360655737705,0.717948717948718,0.5638923917612442,0.5319148936170213,0.6086956521739131,0.24423114300040272,0.683887365838775,-0.12212085460680637,0.5146240412491497,False,False,4,outer_train_nested_full_chain
profile_symmetry,profile_c,0.1,0.1,0.1,0.1,0.5836485918453131,0.5122092618889496,0.36065573770491804,0.7435897435897436,0.5521227406473308,0.5238095238095238,0.5979381443298969,0.2436459969770037,0.6813832433173228,-0.10917889641649987,0.5839742582895974,False,False,4,outer_train_nested_full_chain
profile_symmetry,profile_c,0.3,0.3,0.1,0.1,0.578604455653636,0.5099760500412723,0.3114754098360656,0.8076923076923077,0.5595838587641866,0.5588235294117647,0.6,0.2438816393348942,0.681309487104887,-0.09833244961153516,0.6362472022265053,True,False,4,outer_train_nested_full_chain
profile_symmetry,profile_c,1.0,1.0,0.1,0.1,0.5672551492223624,0.4988482597394998,0.26229508196721313,0.8461538461538461,0.5542244640605296,0.5714285714285714,0.5945945945945946,0.24452087369888875,0.6824308869693194,-0.09800094501393847,0.636511721367964,False,False,4,outer_train_nested_full_chain
profile_symmetry,profile_c,3.0,3.0,0.1,0.1,0.564522908785204,0.4957310659654562,0.22950819672131148,0.8461538461538461,0.5378310214375788,0.5384615384615384,0.584070796460177,0.24487271141936703,0.6831003379640918,-0.10281448483970537,0.61599535711565,False,False,4,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.001,0.3,0.1,0.001,0.5962589323245061,0.5173372983147568,0.21311475409836064,0.782051282051282,0.49758301807482136,0.43333333333333335,0.5596330275229358,0.24148395839867864,0.6764464034510776,-0.04673186487239441,0.8709727493335316,True,True,4,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.003,0.3,0.1,0.003,0.5952080706179067,0.5175977621570901,0.22950819672131148,0.782051282051282,0.5057797393862967,0.45161290322580644,0.5648148148148148,0.2416584508149515,0.6768062572376309,-0.05061446548137706,0.8537554530885362,False,False,4,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.01,0.3,0.1,0.01,0.5918453131567886,0.5166394249343054,0.22950819672131148,0.782051282051282,0.5057797393862967,0.45161290322580644,0.5648148148148148,0.24213485676773988,0.6777814428332515,-0.061245650071330024,0.8063694366033026,False,False,4,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.03,0.3,0.1,0.03,0.5865910046237914,0.5089115862283351,0.2786885245901639,0.782051282051282,0.530369903320723,0.5,0.580952380952381,0.24289975318205806,0.6793299099816447,-0.07793551951364805,0.7310384146142334,False,False,4,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.1,0.3,0.1,0.1,0.578604455653636,0.5099760500412723,0.3114754098360656,0.8076923076923077,0.5595838587641866,0.5588235294117647,0.6,0.2438816393348942,0.681309487104887,-0.09833244961153516,0.6362472022265053,False,False,4,outer_train_nested_full_chain
profile_symmetry,symmetry_c,0.3,0.3,0.1,0.3,0.5781841109709962,0.5108465707798258,0.3442622950819672,0.782051282051282,0.5631567885666247,0.5526315789473685,0.6039603960396039,0.24491555902150872,0.6835757464659363,-0.11714939929430106,0.5474707134472947,False,False,4,outer_train_nested_full_chain
profile_symmetry,symmetry_c,1.0,0.3,0.1,1.0,0.5792349726775956,0.5135089623754239,0.36065573770491804,0.7435897435897436,0.5521227406473308,0.5238095238095238,0.5979381443298969,0.24627513208242785,0.6869763550906447,-0.13456704262350666,0.4666887858689491,False,False,4,outer_train_nested_full_chain
profile_symmetry,symmetry_c,3.0,0.3,0.1,3.0,0.5794451450189154,0.5038580280119539,0.36065573770491804,0.7435897435897436,0.5521227406473308,0.5238095238095238,0.5979381443298969,0.24722608454500758,0.6895466099447669,-0.14321563240035468,0.42719113005599263,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.001,0.001,0.1,0.1,0.6626733921815888,0.620439397526779,0.4426229508196721,0.717948717948718,0.580285834384195,0.5510204081632653,0.6222222222222222,0.22709114479333067,0.6462682359486677,-0.07538857770206141,0.7432304796311568,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.003,0.003,0.1,0.1,0.6628835645229088,0.6204372145836556,0.4426229508196721,0.7307692307692307,0.5866960907944514,0.5625,0.6263736263736264,0.2269251075501932,0.6457545263923979,-0.07407401037053805,0.7508764562191814,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.01,0.01,0.1,0.1,0.664354770912148,0.6186118675101355,0.4426229508196721,0.7307692307692307,0.5866960907944514,0.5625,0.6263736263736264,0.22640221498390467,0.6441648031704087,-0.06961079349012546,0.7763427270319804,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.03,0.03,0.1,0.1,0.6656158049600672,0.6192619965272934,0.4426229508196721,0.7307692307692307,0.5866960907944514,0.5625,0.6263736263736264,0.22529809211037763,0.6409655163763104,-0.058436308467375235,0.838359141230891,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.1,0.1,0.1,0.1,0.6740226986128625,0.6227965143150777,0.45901639344262296,0.7307692307692307,0.5948928121059268,0.5714285714285714,0.6333333333333333,0.2236375935653991,0.6366612774869213,-0.033063946177332486,0.9697816468809051,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,profile_c,0.3,0.3,0.1,0.1,0.6723413198823035,0.6237250694373144,0.4262295081967213,0.7435897435897436,0.5849096258932325,0.5652173913043478,0.6236559139784946,0.22288249538066435,0.6350454424137034,-0.006409103824736759,1.091930182777407,True,False,4,outer_train_nested_full_chain
profile_age_symmetry,profile_c,1.0,1.0,0.1,0.1,0.6702395964691047,0.6240395934180436,0.4262295081967213,0.7564102564102564,0.5913198823034889,0.5777777777777777,0.6276595744680851,0.22293392318577876,0.6353045718400485,0.009649667787870289,1.1565002875217711,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,profile_c,3.0,3.0,0.1,0.1,0.6710802858343842,0.6193669859774243,0.4098360655737705,0.7692307692307693,0.5895334174022699,0.5813953488372093,0.625,0.22308212882216005,0.6356842245681177,0.014714761475013072,1.1746669132793406,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.001,0.3,0.001,0.1,0.585540142917192,0.514233631822881,0.3114754098360656,0.782051282051282,0.5467633459436738,0.5277777777777778,0.5922330097087378,0.24277654106993635,0.6790066214227479,-0.0817090507606857,0.7103792574170239,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.003,0.3,0.003,0.1,0.5966792770071458,0.5314174360222541,0.32786885245901637,0.8205128205128205,0.5741908364859184,0.5882352941176471,0.6095238095238096,0.2407886264194364,0.674852462889015,-0.05294201596943132,0.8398884787917554,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.01,0.3,0.01,0.1,0.6267339218158889,0.5602928654369026,0.36065573770491804,0.8076923076923077,0.5841740226986128,0.5945945945945946,0.6176470588235294,0.2355941448761716,0.6638867598777406,0.007979523338172423,1.1237265752239003,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.03,0.3,0.03,0.1,0.655317360235393,0.6039088658975698,0.4098360655737705,0.7948717948717948,0.6023539302227827,0.6097560975609756,0.6326530612244898,0.22838456596337686,0.6481397130435609,0.033587383550011556,1.2625236526410408,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.1,0.3,0.1,0.1,0.6723413198823035,0.6237250694373144,0.4262295081967213,0.7435897435897436,0.5849096258932325,0.5652173913043478,0.6236559139784946,0.22288249538066435,0.6350454424137034,-0.006409103824736759,1.091930182777407,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,age_c,0.3,0.3,0.3,0.1,0.6757040773434216,0.6264282588364838,0.4426229508196721,0.717948717948718,0.580285834384195,0.5510204081632653,0.6222222222222222,0.2216006676778386,0.6314102828416314,-0.038354001701940726,0.9449492523586083,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,age_c,1.0,0.3,1.0,0.1,0.6767549390500209,0.6238979145818813,0.4426229508196721,0.7051282051282052,0.5738755779739386,0.54,0.6179775280898876,0.2215927314985806,0.6311198361043386,-0.05358950174651154,0.8737632240949053,True,False,4,outer_train_nested_full_chain
profile_age_symmetry,age_c,3.0,0.3,3.0,0.1,0.6782261454392602,0.6268656174415653,0.45901639344262296,0.6923076923076923,0.5756620428751577,0.5384615384615384,0.6206896551724138,0.22168570048399242,0.6312760219565198,-0.05848639854344216,0.8508944961684519,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.001,0.3,1.0,0.001,0.6794871794871795,0.6166758255543998,0.4262295081967213,0.7435897435897436,0.5849096258932325,0.5652173913043478,0.6236559139784946,0.2214088935955054,0.6323097861443471,-0.052318069110817884,0.8949189713575847,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.003,0.3,1.0,0.003,0.6794871794871795,0.6166394544977245,0.4262295081967213,0.7435897435897436,0.5849096258932325,0.5652173913043478,0.6236559139784946,0.22139836379841477,0.632149133492063,-0.05199925909547172,0.895629638934079,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.01,0.3,1.0,0.01,0.6754939050021018,0.6204688065872591,0.4098360655737705,0.717948717948718,0.5638923917612442,0.5319148936170213,0.6086956521739131,0.22144147380094756,0.6318817030203274,-0.051641069310659156,0.8947956793788637,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.03,0.3,1.0,0.03,0.6767549390500209,0.6236427782405649,0.4262295081967213,0.7307692307692307,0.578499369482976,0.5531914893617021,0.6195652173913043,0.22158365077164258,0.631657817465282,-0.05200775034299817,0.888368808192755,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.1,0.3,1.0,0.1,0.6767549390500209,0.6238979145818813,0.4426229508196721,0.7051282051282052,0.5738755779739386,0.54,0.6179775280898876,0.2215927314985806,0.6311198361043386,-0.05358950174651154,0.8737632240949053,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,0.3,0.3,1.0,0.3,0.682219419924338,0.6305473440066272,0.47540983606557374,0.7051282051282052,0.5902690205968895,0.5576923076923077,0.632183908045977,0.2216849542838091,0.6310921212431458,-0.05879261977726109,0.8425097705759803,True,False,4,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,1.0,0.3,1.0,1.0,0.6824295922656579,0.6276654855975978,0.4918032786885246,0.7307692307692307,0.6112862547288777,0.5882352941176471,0.6477272727272727,0.22255094854359997,0.6332736845833222,-0.06897850433549442,0.7889129505397064,False,False,4,outer_train_nested_full_chain
profile_age_symmetry,symmetry_c,3.0,0.3,1.0,3.0,0.6830601092896175,0.6272826486163838,0.5245901639344263,0.7307692307692307,0.6276796973518285,0.6037735849056604,0.6627906976744186,0.2234319703472479,0.6356831723599949,-0.07601439430474434,0.752680769047437,False,False,4,outer_train_nested_full_chain
calibrated_profile,profile_c,0.001,0.001,0.1,0.1,0.5807962529274004,0.5021978595626879,0.3442622950819672,0.7272727272727273,0.5357675111773472,0.5,0.5833333333333334,0.25166698770973833,0.7073247572393785,-0.1420421273879418,0.3074948604237596,False,False,5,outer_train_nested_full_chain
calibrated_profile,profile_c,0.003,0.003,0.1,0.1,0.5805833510751544,0.5021198864809053,0.3442622950819672,0.7272727272727273,0.5357675111773472,0.5,0.5833333333333334,0.251599878954976,0.7069391029523753,-0.14170869403488878,0.3092368147671402,False,False,5,outer_train_nested_full_chain
calibrated_profile,profile_c,0.01,0.01,0.1,0.1,0.5801575473706622,0.5034291773730539,0.3442622950819672,0.7272727272727273,0.5357675111773472,0.5,0.5833333333333334,0.25139067476219223,0.7057424315840969,-0.14066268167647925,0.31475243052666946,False,False,5,outer_train_nested_full_chain
calibrated_profile,profile_c,0.03,0.03,0.1,0.1,0.5803704492229083,0.5025785276762592,0.3442622950819672,0.7532467532467533,0.5487545241643602,0.525,0.5918367346938775,0.25096079754684875,0.7032972993595603,-0.13849675334554373,0.32651207667281074,False,False,5,outer_train_nested_full_chain
calibrated_profile,profile_c,0.1,0.1,0.1,0.1,0.5799446455184161,0.5002510308279009,0.3114754098360656,0.7532467532467533,0.5323610815414095,0.5,0.58,0.250352130691002,0.6997274773708667,-0.13548186366638165,0.3452988486180958,False,False,5,outer_train_nested_full_chain
calibrated_profile,profile_c,0.3,0.3,0.1,0.1,0.5782414307004471,0.48826356327776527,0.2786885245901639,0.7532467532467533,0.5159676389184586,0.4722222222222222,0.5686274509803921,0.25008841686585664,0.6977425966336214,-0.13480332106218296,0.35352464210444157,False,False,5,outer_train_nested_full_chain
calibrated_profile,profile_c,1.0,1.0,0.1,0.1,0.5765382158824782,0.4859272984892104,0.2786885245901639,0.7532467532467533,0.5159676389184586,0.4722222222222222,0.5686274509803921,0.2500755516865204,0.6970701119231215,-0.13556412064170295,0.3536754321940925,False,False,5,outer_train_nested_full_chain
calibrated_profile,profile_c,3.0,3.0,0.1,0.1,0.5767511177347243,0.48626213627826265,0.2786885245901639,0.7532467532467533,0.5159676389184586,0.4722222222222222,0.5686274509803921,0.25010010781409997,0.6969239690749711,-0.1360877977239121,0.3526888184641026,True,True,5,outer_train_nested_full_chain
profile_age,profile_c,0.001,0.001,0.1,0.1,0.6348733233979136,0.5921187592356516,0.4918032786885246,0.7142857142857143,0.6030444964871194,0.5769230769230769,0.6395348837209303,0.23798900726996683,0.6804032640032501,-0.0861976703778097,0.5138286904818332,False,False,5,outer_train_nested_full_chain
profile_age,profile_c,0.003,0.003,0.1,0.1,0.6352991271024058,0.5922053516893067,0.4918032786885246,0.7142857142857143,0.6030444964871194,0.5769230769230769,0.6395348837209303,0.2378630606052672,0.6797755317726235,-0.0853445849441736,0.5183027167201549,False,False,5,outer_train_nested_full_chain
profile_age,profile_c,0.01,0.01,0.1,0.1,0.6359378326591442,0.5941066499547661,0.4918032786885246,0.7142857142857143,0.6030444964871194,0.5769230769230769,0.6395348837209303,0.23746000447377139,0.6777932305972761,-0.08254664303220018,0.5330139133523714,False,False,5,outer_train_nested_full_chain
profile_age,profile_c,0.03,0.03,0.1,0.1,0.6327443048754524,0.5901367966722844,0.4918032786885246,0.7142857142857143,0.6030444964871194,0.5769230769230769,0.6395348837209303,0.23656707499842142,0.6735507960303015,-0.07601015913182077,0.5681274356590391,False,False,5,outer_train_nested_full_chain
profile_age,profile_c,0.1,0.1,0.1,0.1,0.6352991271024058,0.5866173955580766,0.4918032786885246,0.7272727272727273,0.6095380029806259,0.5882352941176471,0.6436781609195402,0.2349970361674135,0.6666305981045128,-0.06269656858005358,0.6394164527521158,False,False,5,outer_train_nested_full_chain
profile_age,profile_c,0.3,0.3,0.1,0.1,0.6350862252501597,0.5858643632603278,0.47540983606557374,0.7272727272727273,0.6013412816691506,0.58,0.6363636363636364,0.2337911429728451,0.661843945120305,-0.05025100966028446,0.7066500952202642,False,False,5,outer_train_nested_full_chain
profile_age,profile_c,1.0,1.0,0.1,0.1,0.6333830104321908,0.587037177831029,0.45901639344262296,0.7272727272727273,0.5931445603576752,0.5714285714285714,0.6292134831460674,0.23316286933653968,0.6595596076757785,-0.04256156802733325,0.7486617918820848,False,False,5,outer_train_nested_full_chain
profile_age,profile_c,3.0,3.0,0.1,0.1,0.633808814136683,0.5884021112130347,0.45901639344262296,0.7272727272727273,0.5931445603576752,0.5714285714285714,0.6292134831460674,0.23295788335010334,0.6588487513907089,-0.03977863536349985,0.7639011588063569,True,True,5,outer_train_nested_full_chain
profile_age,age_c,0.001,3.0,0.001,0.1,0.578028528848201,0.48750202949684773,0.2786885245901639,0.7532467532467533,0.5159676389184586,0.4722222222222222,0.5686274509803921,0.24929737612215727,0.6951593598974193,-0.13037343686930863,0.3747946029711197,False,False,5,outer_train_nested_full_chain
profile_age,age_c,0.003,3.0,0.003,0.1,0.5833510751543538,0.49285566855168134,0.29508196721311475,0.7532467532467533,0.524164360229934,0.4864864864864865,0.5742574257425742,0.2478368419976216,0.6919510560064316,-0.1198583774921974,0.4158704675958172,False,False,5,outer_train_nested_full_chain
