split_id,component,aligned_coefficient,basis_abs_cosine
11,19,0.09891715243584266,0.08052905161374425
11,20,0.014160802797888674,0.06707607725002884
11,21,-0.06389798362561465,0.14938876048751196
11,22,-0.06881665069148361,0.3146313637369189
11,23,0.028599821617440527,0.002447278958524004
11,24,0.19509124102143519,0.05456515751444705
11,25,-0.02271677779829539,0.4911066501407483
11,26,-0.1960454748358099,0.42803990296291244
11,27,0.07702632802135377,0.140583213374769
11,28,-0.025884917704108234,0.09216524626410724
11,29,-0.11282156126029699,0.15209687342469022
11,30,-0.017944955013686172,0.23150869471668437
12,1,0.2718781626428115,0.999717644905326
12,2,-0.12903020499645457,0.9991961062014256
12,3,0.04631137426085954,0.9965893327718431
12,4,-0.31979079254508863,0.9955523121586038
12,5,0.1340896978313576,0.9919681107833124
12,6,-0.09876800652298395,0.9594085870891405
12,7,0.2941749371433775,0.9524696431676272
12,8,0.039416933454840784,0.9037753944983519
12,9,-0.24243727971592802,0.5493681361085194
12,10,-0.13780557577408567,0.4047721914323101
12,11,0.13894691570986023,0.016870527835262748
12,12,0.04575776348284494,0.01722048636639086
12,13,0.029744243161525862,0.6524782388940865
12,14,-0.016286945761717027,0.8082363870429043
12,15,-0.08812663769376836,0.19970210414592587
12,16,-0.14730404652012172,0.32096957119814207
12,17,0.06157650450024441,0.16771238913307418
12,18,0.035159046076410155,0.5252892742793127
12,19,-0.3030068695444707,0.2164744655529871
12,20,0.23160991877952655,0.02362609379673454
12,21,0.07828890921271264,0.16104383959630567
12,22,0.20274240635437585,0.3089253441613478
12,23,0.04620395107303703,0.20457285077764353
12,24,-0.020817839611799324,0.373337447617648
12,25,0.11822190869461115,0.4965735552643454
12,26,0.05623088710724008,0.2518490925502551
12,27,0.02288613754376883,0.18313865384501707
12,28,0.3260524773935083,0.18579440182078977
12,29,-0.137457832174141,0.2717947750054507
12,30,-0.24940636229602253,0.22332797353483363
13,1,0.30631165894071577,0.999024457619979
13,2,-0.18764412264225103,0.9988045535653676
13,3,0.26097480734962225,0.9982189097956727
13,4,-0.10863963324604542,0.9982137068206142
13,5,-0.019913425736780028,0.9921652837444324
13,6,-0.12515304356559964,0.9760609925814177
13,7,0.24309528479606454,0.9471639078540268
13,8,0.02864567666627852,0.8795206218819658
13,9,0.23000997562768993,0.26467264819256725
13,10,0.09878062978544798,0.22238763148981
13,11,0.023313056424533473,0.3688437130899711
13,12,0.00045592176587345794,0.3141975656982343
13,13,-0.10700642641059001,0.738495287677033
13,14,0.12725063050677396,0.7084073064140262
13,15,-0.14392058659738285,0.6911241210293327
13,16,0.14311990687372156,0.37537255656237944
13,17,0.01962799516915442,0.3808545174096831
13,18,-0.2645315371284661,0.3242297888297579
13,19,0.017659204275062283,0.2680300776677895
13,20,-0.03276238391425915,0.2858703139468637
13,21,0.14857923981298626,0.16671987622871204
13,22,0.13517645661109268,0.1448167484866894
13,23,0.11449207768965744,0.5634898208507234
13,24,-0.20499621016167602,0.7095578478836939
13,25,-0.015621939327295723,0.5018456789635907
13,26,-0.21116381218155802,0.373570066230216
13,27,-0.15585936734586162,0.3815487447735338
13,28,0.20022023980384923,0.15345010436440576
13,29,-0.29225813964035574,0.3345651248778958
13,30,0.06872282667821185,0.31927480029949196
14,1,0.35269903861920754,0.9999614214311823
14,2,-0.1835008096174666,0.9998508659305659
14,3,0.05184129431191141,0.9997809042785488
14,4,-0.26195064522237055,0.9994004744799276
14,5,-0.07547580411458948,0.9978105324411854
14,6,-0.23869959924891054,0.9903996483273828
14,7,0.16180862102509425,0.9687536119176834
14,8,0.07985333019961882,0.936361299423058
14,9,0.1418117251851532,0.7616323587193656
14,10,-0.2245484496936161,0.8129384046352093
14,11,-0.11882184955299398,0.37267033914792774
14,12,-0.015214382189331034,0.1651579089058493
14,13,-0.12076857581162101,0.9388046434377607
14,14,0.00206916036986882,0.03888941922830973
14,15,-0.07330756509897354,0.5421411044320613
14,16,0.2460917311928763,0.19633084678545693
14,17,0.08837937280780088,0.2823073448786079
14,18,-0.08494513114182219,0.04606223969154058
14,19,0.027788525640846613,0.3859525415083729
14,20,0.03681427294522327,0.30792763191232586
14,21,-0.054496737265536346,0.4531598104348965
14,22,0.06604613148480323,0.3587237766338634
14,23,0.029401584732474846,0.48348641827655336
14,24,0.1777911503390212,0.07200479818270496
14,25,0.05441546133122429,0.32797875740881693
14,26,0.07073674936630285,0.5794325071886122
14,27,-0.09933590097922046,0.3211390328546372
14,28,0.26315993789415754,0.2648318488690101
14,29,-0.021116335495340057,0.20589133535065413
14,30,-0.0448729762879465,0.38805087063228005
15,1,0.19702760602851985,0.9984042254448277
15,2,-0.20632536393260953,0.9981255678326272
15,3,0.015786524184420003,0.9989258122042322
15,4,-0.28655824177862765,0.9983513536699882
15,5,0.052720642288888155,0.9929777780009963
15,6,-0.20173874976605283,0.9781866541057795
15,7,0.2435255801753622,0.962822381891659
15,8,-0.05617750291357487,0.891370352580803
15,9,-0.16125609051623058,0.6657626251163788
15,10,-0.052307430900049266,0.2177756823939848
15,11,-0.09205325685084345,0.5953002874819535
