model_name,split_id,evaluation_mode,roc_auc,pr_auc,brier_score,log_loss,calibration_intercept,calibration_slope,sensitivity_target,specificity_target,balanced_accuracy_target,ppv_target,npv_target,tp_target,tn_target,fp_target,fn_target,train_patients,test_patients,train_target_cases,test_target_cases,train_cancer_target_cases,test_cancer_target_cases,threshold_youden,threshold_target,target_sensitivity,target_reached,selected_lr1_c,selected_lr2_c
aramina_target_breast_risk,31,stratified_kfold,0.5966666666666667,0.609074479160686,0.2755985483776417,0.7610714647439514,-0.33099762456880405,0.309903726417069,0.7333333333333333,0.2,0.4666666666666667,0.4074074074074074,0.5,11,4,16,4,131,33,140,35,61,15,0.5376176336196515,0.28282172163359887,0.95,True,0.1,0.3
aramina_target_breast_risk,32,stratified_kfold,0.6727272727272726,0.6139046675909421,0.25268920045547516,0.7071794254187458,-0.3403670184055903,0.41530352439052887,0.7333333333333333,0.4090909090909091,0.5712121212121212,0.4583333333333333,0.6923076923076923,11,9,13,4,131,33,138,37,61,15,0.4684525158877773,0.32235061830555295,0.95,True,0.1,0.3
aramina_target_breast_risk,33,stratified_kfold,0.7859649122807018,0.6284825480477655,0.18831831643091868,0.5589706500250139,0.024761019438110612,0.9101668156948414,0.9333333333333333,0.5263157894736842,0.7298245614035088,0.6086956521739131,0.9090909090909091,14,10,9,1,131,33,141,34,61,15,0.3662474752142459,0.2910698076964395,0.95,True,0.1,0.3
aramina_target_breast_risk,34,stratified_kfold,0.5486111111111112,0.49516588380491594,0.2792836737927415,0.7809816288600617,-0.07654837662355188,0.1648311335873884,0.875,0.2222222222222222,0.5486111111111112,0.5,0.6666666666666666,14,4,14,2,132,32,141,34,60,16,0.5173297086332587,0.2533826104111716,0.95,True,0.1,0.3
aramina_target_breast_risk,35,stratified_kfold,0.559375,0.5485946920179734,0.30510408019856167,0.8428591474102293,-0.3115498910453818,0.22441497521602197,0.875,0.2,0.5375,0.4666666666666667,0.6666666666666666,14,4,16,2,131,33,139,36,60,16,0.5180369297393499,0.3010592893160624,0.95,True,0.1,0.3
aramina_target_breast_risk,36,stratified_kfold,0.5636363636363637,0.4490267563316984,0.2778069979926511,0.7835624468363437,-0.37858700176426674,0.20950890037094297,0.8,0.36363636363636365,0.5818181818181818,0.46153846153846156,0.7272727272727273,12,8,14,3,131,33,138,37,61,15,0.42869040136495234,0.313701584697141,0.95,True,0.1,0.3
aramina_target_breast_risk,37,stratified_kfold,0.7366666666666667,0.7465555068501292,0.20626978565574158,0.6166569731381171,0.33862905389010534,0.7917754617584868,0.6666666666666666,0.65,0.6583333333333333,0.5882352941176471,0.7222222222222222,10,13,7,5,131,33,140,35,61,15,0.47500867452394174,0.31911198911912525,0.95,True,0.1,0.3
aramina_target_breast_risk,38,stratified_kfold,0.6,0.6109051148332822,0.2877615708898786,0.8026066105085843,-0.09716209455389967,0.2726818364623458,0.8,0.3888888888888889,0.5944444444444444,0.5217391304347826,0.7,12,7,11,3,131,33,142,33,61,15,0.6300812905625482,0.2621527300695723,0.95,True,0.1,0.3
aramina_target_breast_risk,39,stratified_kfold,0.6631578947368422,0.6650924982787727,0.2522274432290917,0.7406631389106316,-0.263229187785044,0.3656312922746558,0.8,0.2631578947368421,0.531578947368421,0.46153846153846156,0.625,12,5,14,3,132,32,141,34,61,15,0.40367115313602053,0.28801089244772526,0.95,True,0.1,0.3
aramina_target_breast_risk,40,stratified_kfold,0.726984126984127,0.6752904530110412,0.2112019267135646,0.6166608590242659,-0.18451005074351656,0.6793800776714228,0.8,0.47619047619047616,0.638095238095238,0.5217391304347826,0.7692307692307693,12,10,11,3,131,33,139,36,61,15,0.5052372252246348,0.2561853654185418,0.95,True,0.1,0.3
