cohort,profile_encoder,reference_encoder,split_id,repeat_id,fold_id,metric,delta
common,fpca256_10,raw100,80,16,0,specificity,-0.30000000000000004
common,fpca256_10,raw100,81,16,1,roc_auc,0.02941176470588236
common,fpca256_10,raw100,81,16,1,sensitivity,0.0714285714285714
common,fpca256_10,raw100,81,16,1,specificity,0.05882352941176466
common,fpca256_10,raw100,82,16,2,roc_auc,-0.01754385964912275
common,fpca256_10,raw100,82,16,2,sensitivity,0.06666666666666665
common,fpca256_10,raw100,82,16,2,specificity,0.10526315789473684
common,fpca256_10,raw100,83,16,3,roc_auc,-0.014285714285714235
common,fpca256_10,raw100,83,16,3,sensitivity,0.0
common,fpca256_10,raw100,83,16,3,specificity,-0.20000000000000007
common,fpca256_10,raw100,84,16,4,roc_auc,0.07692307692307687
common,fpca256_10,raw100,84,16,4,sensitivity,-0.15384615384615385
common,fpca256_10,raw100,84,16,4,specificity,-0.1111111111111111
common,fpca256_10,raw100,85,17,0,roc_auc,0.010714285714285787
common,fpca256_10,raw100,85,17,0,sensitivity,0.1428571428571428
common,fpca256_10,raw100,85,17,0,specificity,-0.25000000000000006
common,fpca256_10,raw100,86,17,1,roc_auc,0.05158730158730157
common,fpca256_10,raw100,86,17,1,sensitivity,0.2857142857142857
common,fpca256_10,raw100,86,17,1,specificity,-0.055555555555555525
common,fpca256_10,raw100,87,17,2,roc_auc,-0.010714285714285676
common,fpca256_10,raw100,87,17,2,sensitivity,0.1428571428571429
common,fpca256_10,raw100,87,17,2,specificity,-0.30000000000000004
common,fpca256_10,raw100,88,17,3,roc_auc,-0.012605042016806678
common,fpca256_10,raw100,88,17,3,sensitivity,0.2142857142857143
common,fpca256_10,raw100,88,17,3,specificity,-0.3529411764705882
common,fpca256_10,raw100,89,17,4,roc_auc,0.09022556390977432
common,fpca256_10,raw100,89,17,4,sensitivity,0.0
common,fpca256_10,raw100,89,17,4,specificity,0.0
common,fpca256_10,raw100,90,18,0,roc_auc,0.06015037593984962
common,fpca256_10,raw100,90,18,0,sensitivity,0.0714285714285714
common,fpca256_10,raw100,90,18,0,specificity,-0.3157894736842105
common,fpca256_10,raw100,91,18,1,roc_auc,-0.015873015873015928
common,fpca256_10,raw100,91,18,1,sensitivity,0.2142857142857143
common,fpca256_10,raw100,91,18,1,specificity,-0.1111111111111111
common,fpca256_10,raw100,92,18,2,roc_auc,0.02941176470588236
common,fpca256_10,raw100,92,18,2,sensitivity,0.0714285714285714
common,fpca256_10,raw100,92,18,2,specificity,-0.05882352941176472
common,fpca256_10,raw100,93,18,3,roc_auc,0.028070175438596467
common,fpca256_10,raw100,93,18,3,sensitivity,0.0
common,fpca256_10,raw100,93,18,3,specificity,0.15789473684210525
common,fpca256_10,raw100,94,18,4,roc_auc,-0.10256410256410253
common,fpca256_10,raw100,94,18,4,sensitivity,-0.3076923076923077
common,fpca256_10,raw100,94,18,4,specificity,0.19047619047619047
common,fpca256_10,raw100,95,19,0,roc_auc,-0.015037593984962405
common,fpca256_10,raw100,95,19,0,sensitivity,0.07142857142857151
common,fpca256_10,raw100,95,19,0,specificity,0.05263157894736842
common,fpca256_10,raw100,96,19,1,roc_auc,-0.051587301587301515
common,fpca256_10,raw100,96,19,1,sensitivity,-0.0714285714285714
common,fpca256_10,raw100,96,19,1,specificity,-0.055555555555555525
common,fpca256_10,raw100,97,19,2,roc_auc,0.023809523809523836
common,fpca256_10,raw100,97,19,2,sensitivity,0.1428571428571429
common,fpca256_10,raw100,97,19,2,specificity,-0.33333333333333337
common,fpca256_10,raw100,98,19,3,roc_auc,0.09473684210526301
common,fpca256_10,raw100,98,19,3,sensitivity,0.1333333333333333
common,fpca256_10,raw100,98,19,3,specificity,0.10526315789473684
common,fpca256_10,raw100,99,19,4,roc_auc,0.007692307692307776
common,fpca256_10,raw100,99,19,4,sensitivity,0.0
common,fpca256_10,raw100,99,19,4,specificity,-0.04999999999999999
common,fpca256_10,raw256,0,0,0,roc_auc,-0.060317460317460436
common,fpca256_10,raw256,0,0,0,sensitivity,0.06666666666666665
common,fpca256_10,raw256,0,0,0,specificity,-0.4761904761904762
common,fpca256_10,raw256,1,0,1,roc_auc,-0.0753968253968254
common,fpca256_10,raw256,1,0,1,sensitivity,0.07142857142857151
common,fpca256_10,raw256,1,0,1,specificity,0.05555555555555558
common,fpca256_10,raw256,2,0,2,roc_auc,0.01680672268907557
common,fpca256_10,raw256,2,0,2,sensitivity,0.4285714285714286
common,fpca256_10,raw256,2,0,2,specificity,-0.5294117647058822
common,fpca256_10,raw256,3,0,3,roc_auc,0.1428571428571429
