profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,mean_profile,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30
fpca256_10,8.111328922910616,0.003528002156836887,0.0015796735170334356,0.026245554274704652,0.01727650300070858,-0.040234373730473276,-0.005570044606040571,0.07657773182769047,-0.002642359976545329,-0.02234944705475184,0.08134876333005327,1.0488177705606683,,,,,,,,,,,,,,,,,,,,
fpca256_10,8.193360183620825,0.004255049222089939,6.32542639044043e-05,0.025744586110859984,0.015468629017701865,-0.05199676124351404,0.001054765342677399,0.10060505346970645,0.0067272059282264636,-0.036915357835743186,0.03193893847184223,1.0555366540216966,,,,,,,,,,,,,,,,,,,,
fpca256_10,8.275391444331035,0.003706494174182111,0.001896372646117562,0.02892380454597239,0.018109529702088612,-0.0576079815226222,-0.014310109724722226,0.08599529086667253,0.03827677516182363,-0.03670102864903926,0.0392623840191523,1.0636345501706974,,,,,,,,,,,,,,,,,,,,
fpca256_10,8.357422705041245,0.003966992162937287,0.003215357797871794,0.03459640741644671,0.013117675197502166,-0.05521861227629447,-0.03320780518354009,0.09969150106573946,0.051526126700503654,-0.0001143032305510506,0.0187717330764451,1.0738182661768938,,,,,,,,,,,,,,,,,,,,
fpca256_10,8.439453965751454,0.003580435665203697,0.0029572253609616884,0.03280853139320808,0.01304692511084312,-0.048715386048633735,-0.02655807715405864,0.10320567426019345,0.005588743559178148,0.014974136368132315,0.044849641961811834,1.082377519543287,,,,,,,,,,,,,,,,,,,,
fpca256_10,8.521485226461664,0.005176316866546878,0.0010038040968957376,0.03797553051402369,0.014599773732495306,-0.05927327173906887,-0.022989785522852763,0.09031518938002504,-0.007763747805301865,-0.01453091180673838,0.05560966809990494,1.0910124362856208,,,,,,,,,,,,,,,,,,,,
fpca256_10,8.603516487171873,0.0056809557280995265,0.002139248936909217,0.037768047265062776,0.014550491156250303,-0.056166886028135195,-0.013104505735509501,0.09695536712716916,0.02996207893296972,-0.03224726219677899,0.035964246615657586,1.100111629781602,,,,,,,,,,,,,,,,,,,,
fpca256_10,8.685547747882083,0.005041095063225611,0.003359100365777035,0.04376325871610823,0.013540397061645037,-0.062314541127054,-0.007342615046111092,0.1090448508196904,0.05503231730218429,-0.003322614863004675,-0.000962705840733728,1.1086016040776063,,,,,,,,,,,,,,,,,,,,
fpca256_10,8.767579008592293,0.005904416247562062,0.002719185927283643,0.04327737463997857,0.0135281164083397,-0.061488168227512796,-0.01970553349120698,0.10298618405710121,0.019653282062054005,-0.00976217373681576,-0.0146195451648482,1.1185191400789154,,,,,,,,,,,,,,,,,,,,
fpca256_10,8.849610269302502,0.006588878293243078,0.0021008042890919556,0.046983414638322625,0.014946401555275468,-0.0661771180123633,-0.020439893845988,0.11386587213251587,-0.0032677140266372845,-0.022516670720695693,0.01524003469895675,1.1277317709429344,,,,,,,,,,,,,,,,,,,,
fpca256_10,8.931641530012712,0.007873264159757077,0.0018588118112097974,0.04659498514237083,0.01066047233353172,-0.058791086331926576,-0.00755916906950292,0.10088762597223443,0.03640431714636354,-0.004797579058294939,0.056733979232443964,1.1358259128911934,,,,,,,,,,,,,,,,,,,,
fpca256_10,9.013672790722921,0.00802251875452876,0.00217857538678054,0.04550299914054771,0.013711843034748306,-0.06790585341725658,0.002955142552466256,0.12996688102491238,0.03234275624579826,0.03126265336691152,0.009292197141479644,1.1489413948154883,,,,,,,,,,,,,,,,,,,,
fpca256_10,9.095704051433131,0.008392855793116159,0.001995310759622416,0.04505599962413287,0.019470143594582802,-0.06852566006101897,-0.013150543557536008,0.12126077400899417,0.0020549794289931233,0.015204837361788301,0.02998568911553064,1.1628197743545992,,,,,,,,,,,,,,,,,,,,
fpca256_10,9.17773531214334,0.00912766537924614,0.004073932602206537,0.0543598331824174,0.01977011090159183,-0.08076466944422957,-0.0040365521918317325,0.06502139000906282,0.020444680664199806,0.043348004351000134,0.04197431948735158,1.174715997617253,,,,,,,,,,,,,,,,,,,,
fpca256_10,9.25976657285355,0.008646459693290127,0.0038767289730578663,0.05422033019190581,0.022769195455142693,-0.08803424463152526,-0.009782603036342118,0.07898968715758978,0.05018147787323786,0.006993123918195431,0.034969006719636216,1.185673739551767,,,,,,,,,,,,,,,,,,,,
fpca256_10,9.34179783356376,0.011031469147299227,0.004312068910247631,0.059327473458959494,0.01933123806821918,-0.08776230713039508,-0.017988178045170066,0.05633508147652963,0.04967197687022437,-0.008334465746817987,-5.040203728404842e-05,1.199667131561354,,,,,,,,,,,,,,,,,,,,
fpca256_10,9.42382909427397,0.010281809646512308,0.0017303831669058323,0.06345170398680984,0.027266084206810436,-0.08639512127784736,0.012576653313803582,0.0637700119541705,0.03354842005297915,0.009486015869752744,0.01729548376436915,1.2165603941601069,,,,,,,,,,,,,,,,,,,,
fpca256_10,9.50586035498418,0.012139265209761252,0.0016579161615431265,0.06762694159054312,0.027374202787252572,-0.08458318331376734,0.019124603898481946,0.03821392568290429,0.020757484774639904,0.010416560437314074,0.0194355342208448,1.2290202584765952,,,,,,,,,,,,,,,,,,,,
fpca256_10,9.587891615694389,0.012691727978141061,0.003844485075706055,0.07389166451800054,0.026701153902888148,-0.08457945946250926,0.008973597294349527,0.032263050557124855,-0.017824275614856125,0.009711469689999312,-0.040633832795847855,1.248841890931718,,,,,,,,,,,,,,,,,,,,
